recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
16450,5a381a8f52c57b32c0343469,Has Any Lines With Inactive Spend Categories,Business Document,Returns True when the document has any lines (or distributions) that are using an inactive Spend Category.,Workday Delivered,Boolean,,,Line Distribution,Default Areas
16451,5a381a8f52c57b32c0343469,Has Any Lines with RFQ Required,Requisition,Returns true if Requisition has any Requisition Line marked RFQ Required.,Workday Delivered,Boolean,,,Requisition,Default Areas
16452,5a381a8f52c57b32c0343469,Has Appr Chain Step,Business Process Definition,,Calculated,Boolean,,,Business Process,Default Areas
16453,5a381a8f52c57b32c0343469,Has Approved Awards,Request for Quote,Returns true if the RFQ has approved awards resulting in awarded outcome documents.,Workday Delivered,Boolean,,,Request for Quote,Default Areas
16454,5a381a8f52c57b32c0343469,Has Attachment,Supplier Request,Attachment exists for supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
16455,5a381a8f52c57b32c0343469,Has Attachment,Business Asset,Boolean that indicates if at least one attachment has been linked to the business asset.,Workday Delivered,Boolean,,,Attachment,Default Areas
16456,5a381a8f52c57b32c0343469,Has Attachment,Former Worker,Returns Yes if the Former Worker has any attachments,Workday Delivered,Boolean,,,Former Worker,Default Areas
16457,5a381a8f52c57b32c0343469,Has Attachment,Worker Time,Returns true if the Time Block has an attachment.,Workday Delivered,Boolean,,,"Reported Time

Time Block",Default Areas
16458,5a381a8f52c57b32c0343469,Has Attachment,Ad Hoc Bank Transaction,Indicates whether the Ad Hoc Bank Transaction has an attachment or not.,Workday Delivered,Boolean,,,Attachment,Default Areas
16459,5a381a8f52c57b32c0343469,Has Attachment,Business Entity Contact Info Change Event,Return True if Change Event has attachment,Workday Delivered,Boolean,,,Suppliers,Default Areas
16460,5a381a8f52c57b32c0343469,Has Attachment,Supplier Alternate Name Change Event,Return True if Change Event has attachment,Workday Delivered,Boolean,,,Suppliers,Default Areas
16461,5a381a8f52c57b32c0343469,Has Attachment,Supplier Settlement Bank Account Change Event,Return True if Change Event has attachment,Workday Delivered,Boolean,,,Suppliers,Default Areas
16462,5a381a8f52c57b32c0343469,Has Attachment,Bank Account Transfer (All),Indicate if the Bank Account Transfer has an attachment or not.,Workday Delivered,Boolean,,,Attachment,Default Areas
16463,5a381a8f52c57b32c0343469,Has Attachment,Form I-9,Returns true if the Form I-9 has attachments.,Workday Delivered,Boolean,,,IDs,Default Areas
16464,5a381a8f52c57b32c0343469,Has Attachment,Customer Invoice Document,Returns true if the customer invoice has attachment.,Workday Delivered,Boolean,,,Attachment,Default Areas
16465,5a381a8f52c57b32c0343469,Has Attachment,Customer Payment,Returns true if the customer payment has attachment.,Workday Delivered,Boolean,,,Attachment,Default Areas
16466,5a381a8f52c57b32c0343469,Has Attachment,Signer,Signer has Attachment,Workday Delivered,Boolean,,,Attachment,Default Areas
16467,5a381a8f52c57b32c0343469,Has Attachments,Customer Refund,Returns true if the customer refund has attachments,Workday Delivered,Boolean,,,Attachment,Default Areas
16468,5a381a8f52c57b32c0343469,Has Benchmark Value,Analytic Metric Values,Indicates the metric does have a benchmark value.,Workday Delivered,Boolean,,,Metrics,Default Areas
16469,5a381a8f52c57b32c0343469,Has Beneficiaries,Worker,,Calculated,Boolean,,,Benefits,Default Areas
16470,5a381a8f52c57b32c0343469,Has Benefit Group,Worker,Indicates if the employee is tied to a benefit group.,Calculated,Boolean,,,Benefits,Default Areas
16471,5a381a8f52c57b32c0343469,Has Benefit Life Event,Worker,Indicates if the employee has non-open enrollment benefit changes.,Calculated,Boolean,,"End Date

Start Date",Benefits,Default Areas
16472,5a381a8f52c57b32c0343469,Has Benefits Attachments,Worker,,Calculated,Boolean,,,"Attachment

Benefits",Default Areas
16473,5a381a8f52c57b32c0343469,Has Canada Savings Bond Deduction,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
16474,5a381a8f52c57b32c0343469,Has Certifications,Worker,Returns true if the worker has any certifications.,Calculated,Boolean,,,Skills and Experience,Default Areas
16475,5a381a8f52c57b32c0343469,Has Chief Human Resources Security Group,Workday Account,Indidates if the account has the security group 'Chief Human Resources Officer'.,Calculated,Boolean,,,Uncategorized,Default Areas
16476,5a381a8f52c57b32c0343469,Has Close Parentheses,Condition Item,Returns true if the condition item has close parentheses.,Workday Delivered,Boolean,,,Uncategorized,REST API (internal)
16477,5a381a8f52c57b32c0343469,Has Comments,Effort Certification,Returns true if the effort certification contains comments which are accessible by the worker.,Workday Delivered,Boolean,,,Effort Certification,Default Areas
16478,5a381a8f52c57b32c0343469,Has Company Assets,Termination Event,Employee has Company Assets per their Severance Package,Workday Delivered,Boolean,,,Severance,Default Areas
16479,5a381a8f52c57b32c0343469,Has Company Assets,Employee Severance Worksheet Event,Employee has Company Assets per their Severance Package.,Workday Delivered,Boolean,,,Severance,Default Areas
16480,5a381a8f52c57b32c0343469,Has Compensation History from Previous System,Worker,Returns true if the worker has compensation history from previous system.,Calculated,Boolean,,,Staffing History,Default Areas
16481,5a381a8f52c57b32c0343469,Has Consolidated Appr Step,Business Process Definition,,Calculated,Boolean,,,Business Process,Default Areas
16482,5a381a8f52c57b32c0343469,Has Contingent Worker Partner Security Group,Workday Account,,Calculated,Boolean,,,Security,Default Areas
16483,5a381a8f52c57b32c0343469,Has Contract Lines With Earlier End Date Than Schedule End Date,Revenue Recognition Schedule,Revenue Recognition Schedule has at least one Contract Line whose End Date exceeds Schedule Date,Workday Delivered,Boolean,,,Revenue Recognition,Default Areas
16484,5a381a8f52c57b32c0343469,Has Costing Overrides,Period Activity Assignment Version,"True, if there's a Costing Override on the Period Activity Assignment line.",Workday Delivered,Boolean,,,Period Activity Pay,Default Areas
16485,5a381a8f52c57b32c0343469,Has Costing Overrides,Period Activity Assignment,"True, if there's a Costing Override on the Period Activity Assignment line.",Workday Delivered,Boolean,,,Period Activity Pay,Default Areas
16486,5a381a8f52c57b32c0343469,Has Costing Overrides - Current,Period Activity Assignment Event,"True, if there's a Costing Override on any Period Activity Assignment line prior to the business process.",Workday Delivered,Boolean,,,Period Activity Pay,Default Areas
16487,5a381a8f52c57b32c0343469,Has Costing Overrides - Proposed,Period Activity Assignment Event,"True, if there's a Costing Override on any Period Activity Assignment line as of the business process.",Workday Delivered,Boolean,,,Period Activity Pay,Default Areas
16488,5a381a8f52c57b32c0343469,Has Create / Modify Expense Report Access,Workday Account,Indicates if the user has access to create or modify expense reports.,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16489,5a381a8f52c57b32c0343469,Has Create Customer Refund Access,Workday Account,Has Create Customer Refund Access,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16490,5a381a8f52c57b32c0343469,Has Customer Create/Enrich Access,Workday Account,Indicates if user has access to create or modify customers.,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16491,5a381a8f52c57b32c0343469,Has Customer Data,Business Object,Returns true if this Business Object can represent customer entered data.,Workday Delivered,Boolean,,,Uncategorized,Default Areas
16492,5a381a8f52c57b32c0343469,Has Customer Enrichment or Customer Refund Access,Security Group,,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16493,5a381a8f52c57b32c0343469,Has Default Compensation,Position and Job - All Staffing Models,This field returns true if the position has default compensation set up for it.,Workday Delivered,Boolean,,,Compensation,Default Areas
16494,5a381a8f52c57b32c0343469,Has Deferred Revenue,Customer Invoice Line Abstract,Returns True when the the Customer Invoice Line has a Customer Contract Line with Deferred Revenue or if there is no associated Contract then returns the persisted value for this Customer Invoice Line.,Workday Delivered,Boolean,,,Customer Invoice,Default Areas
16495,5a381a8f52c57b32c0343469,Has Dependents,Benefit Election,,Calculated,Boolean,,,Uncategorized,Default Areas
16496,5a381a8f52c57b32c0343469,Has Dependents,Worker,,Calculated,Boolean,,,Benefits,Default Areas
16497,5a381a8f52c57b32c0343469,Has Development Plans,Worker,Returns true if the worker has any development plans in progress or completed.,Calculated,Boolean,,,Goals and Reviews,Default Areas
16498,5a381a8f52c57b32c0343469,Has Disciplinary Action,Action Event,,Calculated,Boolean,,,Worker,Default Areas
16499,5a381a8f52c57b32c0343469,Has Disciplinary Action,Worker,,Calculated,Boolean,,,Goals and Reviews,Default Areas
16500,5a381a8f52c57b32c0343469,Has Disciplinary Action(s) in Progress,Worker,,Calculated - Report Specific,Boolean,,,Uncategorized,Default Areas
16501,5a381a8f52c57b32c0343469,Has Duplicate Contents,Hierarchic,Returns true if has any duplicate content.,Workday Delivered,Boolean,,,Hierarchy,Default Areas
16502,5a381a8f52c57b32c0343469,Has Duplicate Subordinates,Hierarchic,Returns true if has any duplicate subordinate.,Workday Delivered,Boolean,,,Hierarchy,Default Areas
16503,5a381a8f52c57b32c0343469,Has Education Data,Worker,,Calculated,Boolean,,,Skills and Experience,Default Areas
16504,5a381a8f52c57b32c0343469,Has Email Address Change,Historical Contact Information,"Returns true if any email address has been modified, deleted, or new",Workday Delivered,Boolean,,,Suppliers,Default Areas
16505,5a381a8f52c57b32c0343469,Has Emeritus,Worker,"Returns true if any of the Worker's current Academic Appointment has a Academic Rank indicating Emeritus.  The ""effective date"" can be specified to return data that is current as of that date.  If not specified, the current date is used.",Workday Delivered,Boolean,,,Academic Appointments,Default Areas
16506,5a381a8f52c57b32c0343469,Has Emeritus,Academic Appointee,"Returns true if any of the Appointee's current Academic Appointment has a Academic Rank indicating Emeritus. The ""effective date"" can be specified to return data that is current as of that date. If not specified, the current date is used.",Workday Delivered,Boolean,,,Academic Appointments,Default Areas
16507,5a381a8f52c57b32c0343469,Has Employee Movement,Worker,Returns if the worker has moved within the org.,Workday Delivered,Boolean,,"Change Job Type [Nonsingular]

Fiscal Period [Singular]

Include Hire Events",Scorecard,Default Areas
16508,5a381a8f52c57b32c0343469,Has Enrolled (at any time),Benefit Election,"Returns true if the benefit election is current as of a report's effective date. An election is current if its end date has not yet passed, and is either elected or automatically enrolled.",Workday Delivered,Boolean,,,Benefits,Default Areas
16509,5a381a8f52c57b32c0343469,Has Exceptions,Time Review Event,Returns true if the time event has an exception.,Workday Delivered,Boolean,,,Time Event,Default Areas
16510,5a381a8f52c57b32c0343469,Has Exceptions,Hierarchy Structure Enabled,Returns true if the hierarchy node is invalid based on the defined hierarchy structure levels and values provided at run time for Enforced As Of Date and Allow for Skipping Levels.,Workday Delivered,Boolean,,"Allow for Skipping Levels

Enforced As Of Date",Hierarchy,Default Areas
16511,5a381a8f52c57b32c0343469,Has Exceptions,Goods Delivery Run Line,Boolean to indicate if the Goods Delivery Run line has any exceptions.,Workday Delivered,Boolean,,,Goods Delivery,Default Areas
16512,5a381a8f52c57b32c0343469,Has Expense Enrichment or Expense Settlement Access,Security Group,,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16513,5a381a8f52c57b32c0343469,Has External Bank Account,External Bank Account Request,Entity that owns the Bank Account Request,Workday Delivered,Single instance,Has External Bank Account,,Bank Account,REST API (internal)
16514,5a381a8f52c57b32c0343469,Has Facilities And Administration Exception,Contract Line,Returns True if the Award Line has a Facilities And Administration Exception defined.,Workday Delivered,Boolean,,,Award Line,Default Areas
16515,5a381a8f52c57b32c0343469,Has Feedback,Worker,Indicates if the worker has received any feedback.,Calculated,Boolean,,,Talent,Default Areas
16516,5a381a8f52c57b32c0343469,Has Form I-9,Worker,Returns Yes if Worker has a Complete Form I-9. For U.S. employment eligibility only,Workday Delivered,Boolean,,,IDs,Default Areas
16517,5a381a8f52c57b32c0343469,Has Future Fill,Position and Job - All Staffing Models,The position is filled with a future effective date.,Calculated,Boolean,,,Job & Position,Default Areas
16518,5a381a8f52c57b32c0343469,Has Future Position Fill,Position and Job - All Staffing Models,Returns a boolean field indicating if there is a Worker for Future Position Fill Event.,Workday Delivered,Boolean,,,Uncategorized,Default Areas
16519,5a381a8f52c57b32c0343469,Has Future Position Fill (Historical Reporting),Position and Job - All Staffing Models,Returns a boolean field indicating if there is a Worker for Future Position Fill Event including past dated hires.,Workday Delivered,Boolean,,,Uncategorized,Default Areas
16520,5a381a8f52c57b32c0343469,Has Gross Up Earnings Payroll Data,Worker,Returns true if the worker has any completed payroll results with a gross-up earning.,Calculated,Boolean,,,Payroll,Default Areas
16521,5a381a8f52c57b32c0343469,Has Header Match Exceptions,Supplier Invoice Document,Returns True if the Supplier Invoice has header level Match Exceptions.,Workday Delivered,Boolean,,,Matching,Default Areas
16522,5a381a8f52c57b32c0343469,Has HR Administrator Security Group,Workday Account,,Calculated,Boolean,,,Security,Default Areas
16523,5a381a8f52c57b32c0343469,Has Information Administrator Security Group,Workday Account,,Calculated,Boolean,,,Uncategorized,Default Areas
16524,5a381a8f52c57b32c0343469,Has Instant Messenger Change,Historical Contact Information,"Returns true if any instant messenger has been modified, deleted, or new",Workday Delivered,Boolean,,,Suppliers,Default Areas
16525,5a381a8f52c57b32c0343469,Has Insurance Elections where Beneficiary Person is Spouse,Insurance Election,,Calculated,Boolean,,,Uncategorized,Default Areas
16526,5a381a8f52c57b32c0343469,Has Integration Step,Business Process Definition,,Calculated,Boolean,,,Business Process,Default Areas
16527,5a381a8f52c57b32c0343469,Has Intercompany Payment,Customer Invoice Document,Returns true if Invoice was paid by any payments in a different company.,Workday Delivered,Boolean,,,Customer Payments,Default Areas
16528,5a381a8f52c57b32c0343469,Has JIT UOM,Item,Returns true if the Catalog Item has JIT UOMs effective as of current date.,Workday Delivered,Boolean,,,Item,Data Source Filter (Internal)
16529,5a381a8f52c57b32c0343469,Has Job History from Previous System,Worker,Returns true if the worker has job history from previous system.,Calculated,Boolean,,,Staffing History,Default Areas
16530,5a381a8f52c57b32c0343469,Has late ASNs,Purchase Order,Returns true if the PO has ASNs but were sent after it was due,Workday Delivered,Boolean,,,Purchase Order,Default Areas
16531,5a381a8f52c57b32c0343469,Has Learning Administrator Security Group,Workday Account,,Calculated,Boolean,,,Uncategorized,Default Areas
16532,5a381a8f52c57b32c0343469,Has Learning Administrator Security Group,Workday Account,,Calculated,Boolean,,,Uncategorized,Default Areas
16533,5a381a8f52c57b32c0343469,Has Line Splits,Business Document Line,Returns a boolean value.  Determines if splits exist for the business document line.,Workday Delivered,Boolean,,,Line Distribution,Default Areas
16534,5a381a8f52c57b32c0343469,Has Lot Controlled Purchase Items,Inventory Stock Request Line,Indicates whether any available purchase items for the stock request line are lot controlled,Workday Delivered,Boolean,,,Inventory Stock Request,Default Areas
16535,5a381a8f52c57b32c0343469,Has Lot information,Advanced Ship Notice Line,Returns return if lot information is available for the Advanced Ship Notice Line,Workday Delivered,Boolean,,,Advanced Ship Notice,Default Areas
16536,5a381a8f52c57b32c0343469,Has Mass Approval Step,Business Process Definition,,Calculated,Boolean,,,Business Process,Default Areas
16537,5a381a8f52c57b32c0343469,Has missing ASN,Purchase Order,Returns true if the PO has a missing ASN when it was due,Workday Delivered,Boolean,,,Purchase Order,Default Areas
16538,5a381a8f52c57b32c0343469,Has missing ASN for Receipt,Receipt,Returns true if the goods receipt does not have an ASN when it was expected,Workday Delivered,Boolean,,,Receipt,Default Areas
16539,5a381a8f52c57b32c0343469,Has More than 1 Billing Address,Customer,Returns true if more than one address is marked as Billing.,Workday Delivered,Boolean,,,Address & Phone,Default Areas
16540,5a381a8f52c57b32c0343469,Has More than 50K Stock Options and More Than 75% Vested,Worker,,Calculated,Boolean,,,Compensation,Default Areas
16541,5a381a8f52c57b32c0343469,"Has MSRR Exempt, But Tax Still Withheld",Worker,"Self service tax elections where the worker elected MSRR Exempt, but state taxes will still be withheld due to an error recording these elections.
The worker must re-enter a new tax election, or a new tax election must be recorded for the worker.",Workday Delivered,Multi-instance,State WH Election,,Worker Tax Elections,Default Areas
16542,5a381a8f52c57b32c0343469,Has Multiple Invoices,Billable Transaction,Returns True when the transaction has been billed with multiple invoices.,Workday Delivered,Boolean,,,Billing,Default Areas
16543,5a381a8f52c57b32c0343469,Has Multiple Positions,Worker Business Process,Returns true if the worker for this business process has multiple positions.,Workday Delivered,Boolean,,,Employment,Default Areas
16544,5a381a8f52c57b32c0343469,Has National Identifier,Role,Whether a dependent has a National ID (SSN) assigned or not.,Workday Delivered,Boolean,,,IDs,Default Areas
16545,5a381a8f52c57b32c0343469,Has No Billing Address,Customer,Returns true if no address is marked as Billing.,Workday Delivered,Boolean,,,Address & Phone,Default Areas
16546,5a381a8f52c57b32c0343469,Has No Career Interest,Worker,Indicates if the worker has indicated a career interest,Calculated,Boolean,,,Career Development,Default Areas
16547,5a381a8f52c57b32c0343469,Has No End Date,Registration Appointment,The flag indicating if the Registration Appointment ends earlier than the Enrollment Window does,Workday Delivered,Boolean,,,Date or Time Period,Default Areas
16548,5a381a8f52c57b32c0343469,Has Notifications,Business Process Definition,,Calculated,Boolean,,,Business Process,Default Areas
16549,5a381a8f52c57b32c0343469,Has Offer Compensation,Staffing Event,Returns true if the staffing event has associated offer compensation.,Workday Delivered,Boolean,,,Compensation,Default Areas
16550,5a381a8f52c57b32c0343469,Has Open Parentheses,Condition Item,Returns true when the condition item has open parentheses.,Workday Delivered,Boolean,,,Uncategorized,REST API (internal)
16551,5a381a8f52c57b32c0343469,Has Other Unit Values,Practical Learning,Returns whether or not this Practical Learning has other unit values.,Workday Delivered,Boolean,,,Student Records,Default Areas
16552,5a381a8f52c57b32c0343469,Has Other Unit Values,Practical Learning Offering,Returns whether or not this Practical Learning Offering has other unit values.,Workday Delivered,Boolean,,,Student Records,Default Areas
16553,5a381a8f52c57b32c0343469,Has Out of Balance Amount for Spread Even or Defined Schedule,Supplier Contract Schedule,Returns true if there are Installments and the Scheduled amount is Out of Balance for this Purchase Order or Invoice Schedule. Only applies to Schedules with Spread Even or Defined Installments. Custom Schedules always return false.,Workday Delivered,Boolean,,,Procurement,Default Areas
16554,5a381a8f52c57b32c0343469,Has Outstanding Expense Reports,Termination Event,Employee has outstanding Expenses per their Severance Package,Workday Delivered,Boolean,,,Severance,Default Areas
16555,5a381a8f52c57b32c0343469,Has Outstanding Expense Reports,Employee Severance Worksheet Event,Employee has outstanding Expenses per their Severance Package.,Workday Delivered,Boolean,,,Severance,Default Areas
16556,5a381a8f52c57b32c0343469,Has Overflows,1095-C,1095-C - Part 3 - Has Overflows beyond 6 Covered Individuals.,Workday Delivered,Boolean,,,ACA IRS Reporting,Default Areas
16557,5a381a8f52c57b32c0343469,Has Overlap Worker,Position and Job - All Staffing Models,Returns true if the position restriction has two workers,Workday Delivered,Boolean,,,Job & Position,Default Areas
16558,5a381a8f52c57b32c0343469,Has Payment Elections with more than one balance option.,Worker,This signifies if the worker has more than one balance election for the same payment election rule.,Workday Delivered,Boolean,,,Uncategorized,Default Areas
16559,5a381a8f52c57b32c0343469,Has Payment from Different Customer,Customer Invoice Document,Returns true if Invoice was paid by any payments from a different customer.,Workday Delivered,Boolean,,,Customer Payments,Default Areas
16560,5a381a8f52c57b32c0343469,Has Payment Settlement Access - Expenses,Workday Account,Indicates if user has access to settle payments for expenses.,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16561,5a381a8f52c57b32c0343469,Has Payment Settlement Access - Payroll,Workday Account,Indicates if user has access to settle payments for payroll.,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16562,5a381a8f52c57b32c0343469,Has Payment Settlement Access - Suppliers,Workday Account,Indicates if user has access to settle payments for suppliers.,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16563,5a381a8f52c57b32c0343469,Has Pay Result In Progress,Worker,Indicates if there is a payroll result currently in progress for the employee.,Calculated,Boolean,,,Payroll,Default Areas
16564,5a381a8f52c57b32c0343469,Has Payroll Input or Payroll Settlement Access,Security Group,,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16565,5a381a8f52c57b32c0343469,Has Payroll Modification Access,Workday Account,Has Payroll Modification Access,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16566,5a381a8f52c57b32c0343469,Has Pending Changes,Domain Security Policy,Returns 'Yes' if the Domain Security Policy has Pending Changes,Workday Delivered,Boolean,,,Security Configuration,Default Areas
16567,5a381a8f52c57b32c0343469,Has Phone Change,Historical Contact Information,"Returns true if any phone data has been modified, deleted, or new",Workday Delivered,Boolean,,,Suppliers,Default Areas
16568,5a381a8f52c57b32c0343469,Has Priority,Deduction,Returns True if the deduction has a priority set.,Workday Delivered,Boolean,,,Payroll,Default Areas
16569,5a381a8f52c57b32c0343469,Has Prior Period Value,Analytic Metric Values,Indicates the metric does have a prior value.,Workday Delivered,Boolean,,,Metrics,Default Areas
16570,5a381a8f52c57b32c0343469,Has Profiles,Compensation Scorecard,Indicates whether or not the scorecard has profiles.,Workday Delivered,Boolean,,,Compensation,Default Areas
16571,5a381a8f52c57b32c0343469,Has Project Administrator Access,Workday Account,,Calculated,Boolean,,,Uncategorized,Default Areas
16572,5a381a8f52c57b32c0343469,Has Provisioning Group Assignments,Worker,"This field returns true if the worker has any provisioning group assignments, regardless of their status.",Workday Delivered,Boolean,,,External Account Provisioning,Default Areas
16573,5a381a8f52c57b32c0343469,Has Purchase Order,Supplier Invoice Document,Returns true if this supplier invoice is procurement-related. This means there are purchase orders in the Workday system associated with it.,Workday Delivered,Boolean,,,Supplier Invoice,Default Areas
16574,5a381a8f52c57b32c0343469,Has Reconciliation Group,Reporting Recon Item,The payment is part of a Electronic Payment Reconciliation Group,Workday Delivered,Boolean,,,Reconcilable Item,Default Areas
16575,5a381a8f52c57b32c0343469,Has Report Step,Business Process Definition,,Calculated,Boolean,,,Business Process,Default Areas
16576,5a381a8f52c57b32c0343469,Has Report Tag,Custom Report,Returns true if the custom report has one or more report tags.,Calculated,Boolean,,,Report Writer,Default Areas
16577,5a381a8f52c57b32c0343469,Has Requisition,Supplier Invoice Document,Returns true if this supplier invoice has associated requisitions.,Workday Delivered,Boolean,,,Supplier Invoice,Default Areas
16578,5a381a8f52c57b32c0343469,Has Requisition Compensation,Job Requisition,Returns true if the job requisition has requisition compensation set up.,Workday Delivered,Boolean,,,Compensation,Default Areas
16579,5a381a8f52c57b32c0343469,Has Retention,Abstract Retainable Line,Returns true if the Retention check box is selected on the line.,Workday Delivered,Boolean,,,Retention,Default Areas
16580,5a381a8f52c57b32c0343469,Has Retention,Supplier Invoice Line,Returns true if the Invoice line has a retention amount.,Workday Delivered,Boolean,,,Retention,Default Areas
16581,5a381a8f52c57b32c0343469,Has Retention,Billing Schedule,Returns true if the billing schedule has retention on at least one contract line.,Workday Delivered,Boolean,,,Retention,Default Areas
16582,5a381a8f52c57b32c0343469,Has Retention Recommendations,Worker,,Calculated - Report Specific,Boolean,,,Uncategorized,Default Areas
16583,5a381a8f52c57b32c0343469,Has Retro Payroll Results,Worker,Returns true if the worker has any pay results that contain retro processing.,Calculated,Boolean,,,Payroll,Default Areas
16584,5a381a8f52c57b32c0343469,Has Retro Source,Payroll Result,Returns true if the payroll result contains a retro source.,Calculated,Boolean,,,Payroll,Default Areas
16585,5a381a8f52c57b32c0343469,Has Retro Target,Payroll Result,Returns true if the payroll result contains a retro target.,Calculated,Boolean,,,Payroll,Default Areas
16586,5a381a8f52c57b32c0343469,Has Review Document Step,Business Process Definition,,Calculated,Boolean,,,Business Process,Default Areas
16587,5a381a8f52c57b32c0343469,Has RFQ Awards,Request for Quote,Returns true if the Request for Quote has any awards.,Workday Delivered,Boolean,,,Request for Quote,Default Areas
16588,5a381a8f52c57b32c0343469,Has RFQ Awards for RDS Filter,Request for Quote,Include RFQ(s) with Awards Only filter,Workday Delivered,Boolean,,Include RFQ(s) with Awards Only,Uncategorized,Data Source Filter (Internal)
16589,5a381a8f52c57b32c0343469,Has RFQ Responses,Request for Quote,Returns true if Request for Quote has Responses recorded against it.,Workday Delivered,Boolean,,,Request for Quote,Default Areas
16590,5a381a8f52c57b32c0343469,Has RFQ Responses for RDS Filter,Request for Quote,Returns true if the Request for Quote has responses recorded against it.,Workday Delivered,Boolean,,Include RFQ(s) with Responses Only,Request for Quote,Data Source Filter (Internal)
16591,5a381a8f52c57b32c0343469,Has Schedules that need Installment generation,Receipt,Returns true if there is at least one Supplier Contract Schedule with lines in Receipt and awaiting a Receipt Date to generate its installments.,Workday Delivered,Boolean,,,Supplier Contract,Default Areas
16592,5a381a8f52c57b32c0343469,Has Service Lines for Purchase Order,Purchase Order,Returns True if Purchase Order has service lines.,Workday Delivered,Boolean,,,Purchase Order,Default Areas
16593,5a381a8f52c57b32c0343469,Has Service Lines for Requisition,Requisition,Returns true if Requisition has services lines,Workday Delivered,Boolean,,,Requisition,Default Areas
16594,5a381a8f52c57b32c0343469,Has Service Lines for Supplier Contract,Supplier Contract Abstract,Returns True if Supplier Contract has Service Lines,Workday Delivered,Boolean,,,Supplier Contract,Default Areas
16595,5a381a8f52c57b32c0343469,Has Service Step,Business Process Definition,,Calculated,Boolean,,,Business Process,Default Areas
16596,5a381a8f52c57b32c0343469,Has Special Asset Creation (Do Not Use),Business Asset,Has Special Asset Creation (Do Not Use),Workday Delivered,Boolean,,,Uncategorized,Default Areas
16597,5a381a8f52c57b32c0343469,Has Student ID,Student,"True, if the Student Parent has a Student ID.",Workday Delivered,Boolean,,,Uncategorized,Default Areas
16598,5a381a8f52c57b32c0343469,Has Substitute Purchase Items,Inventory Stock Request Line,Indicates whether substitute items are available to fulfill the stock request line,Workday Delivered,Boolean,,,Inventory Stock Request,Default Areas
16599,5a381a8f52c57b32c0343469,Has Succession Plan,Position - Position Management,Returns a true if the position has an active succession plan.,Workday Delivered,Boolean,,,Succession,Default Areas
16600,5a381a8f52c57b32c0343469,Has Succession Plan,Position and Job - All Staffing Models,Returns a true if the position has an active succession plan.,Calculated,Boolean,,,Succession,Default Areas
16601,5a381a8f52c57b32c0343469,Has Supplier Create/Enrich Access,Workday Account,Indicates if the user has access to create or modify suppliers.,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16602,5a381a8f52c57b32c0343469,Has Supplier Invoice Create/Enrich Access,Workday Account,Indicates if the user has access to create or modify a supplier invoice.,Calculated,Boolean,,Include Disabled Domains/Functional Areas,Security Configuration,Default Areas
16603,5a381a8f52c57b32c0343469,Has Target Value,Analytic Metric Values,Indicates the metric does have a target value.,Workday Delivered,Boolean,,,Metrics,Default Areas
16604,5a381a8f52c57b32c0343469,Has Tenure,Worker,Returns true if the employee has an academic tenure date set.,Workday Delivered,Boolean,,,Employment,Default Areas
16605,5a381a8f52c57b32c0343469,Has Tenure,Academic Appointee,Returns true if the appointee has an academic tenure date set.,Workday Delivered,Boolean,,,Academic Appointments,"Benefits Eligibility

Default Areas"
16606,5a381a8f52c57b32c0343469,Has Tenure,Trended Workers,Returns true if the employee has an academic tenure date set.,Workday Delivered,Boolean,,,Employment,Default Areas
16607,5a381a8f52c57b32c0343469,Has Third Party Sick Pay (Payroll),Worker,Returns true if the worker has any third party sick pay payroll results.,Calculated,Boolean,,,Payroll,Default Areas
16608,5a381a8f52c57b32c0343469,Has Training Data,Worker,,Calculated,Boolean,,,Skills and Experience,Default Areas
16609,5a381a8f52c57b32c0343469,Has Transactions,Worker Credit Card,True will be returned if the credit card contains any credit card transactions.,Workday Delivered,Boolean,,,Credit Card,Default Areas
16610,5a381a8f52c57b32c0343469,Has Trust as Beneficiary,Worker,,Calculated - Report Specific,Boolean,,,Uncategorized,Default Areas
16611,5a381a8f52c57b32c0343469,Has Unnamed Resources,Project Resource Plan Detail Abstract,Returns true if the resource plan line contains unnamed resources.,Workday Delivered,Boolean,,,Project Resources,Default Areas
