recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
10549,5a381a8f52c57b32c0343469,Date Established,Investment Pool,Date the Investment Pool was Established,Workday Delivered,Date,,,Date or Time Period,Default Areas
10550,5a381a8f52c57b32c0343469,Date Event Was Finalized,Evidence of Insurability,The date the event that created this EOI instance was finalized.,Workday Delivered,Date,,,Evidence of Insurability,Default Areas
10551,5a381a8f52c57b32c0343469,Date Extract Calculation,Date Extract Calculation,The instance of the date extract calculation.,Workday Delivered,Self referencing instance,Date Extract Calculation,,Calculation,Default Areas
10552,5a381a8f52c57b32c0343469,date field_rm,Worker,Formatted hire date as year-quarter,Calculated,Text,,,"Customer Defined

Employment",Default Areas
10553,5a381a8f52c57b32c0343469,Date Finalized,Allocation,Returns the Date that the Allocation Result was Finalized.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10554,5a381a8f52c57b32c0343469,Date First Issued,Asset Book Configuration,The date the asset was first issued.,Workday Delivered,Date,,,Business Asset,Default Areas
10555,5a381a8f52c57b32c0343469,Date From,Plan,Budget Start Date,Workday Delivered,Date,,,Uncategorized,Default Areas
10556,5a381a8f52c57b32c0343469,Date From,Customer Invoice Line,,Calculated,Date,,Date From,Customer Invoice,Default Areas
10557,5a381a8f52c57b32c0343469,Date From Formatted,Customer Invoice Line,,Calculated,Text,,Date From,Customer Invoice,Default Areas
10558,5a381a8f52c57b32c0343469,Date Gift Established,Gift,The date the gift was established.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10559,5a381a8f52c57b32c0343469,Date Increment/Decrement Calculation,Date Increment/Decrement Calculation,The instance of the date increment/decrement calculation.,Workday Delivered,Self referencing instance,Date Increment/Decrement Calculation,,Calculation,Default Areas
10560,5a381a8f52c57b32c0343469,Date Indicator for Balance Period,Payroll Result Line,Returns date indicator from selected Balance period.,Workday Delivered,Single instance,Period Date Indicator,Balance Period for Reporting,Payroll,Data Source Filter (Internal)
10561,5a381a8f52c57b32c0343469,Date Initiated,Event,Date the business process was initiated.,Workday Delivered,Date,,,Business Process,Default Areas
10562,5a381a8f52c57b32c0343469,Date Interval,Tax Declaration,The length of time used for determining the number of previous intervals.,Workday Delivered,Single instance,Date Interval,,Tax Declaration,Default Areas
10563,5a381a8f52c57b32c0343469,Date Interval,Student Recruiting Event Follow Up Item Container,Date Interval for Student Recruiting Event Follow Up Container,Workday Delivered,Single instance,Date Interval,,Student Recruiting and Admissions,Default Areas
10564,5a381a8f52c57b32c0343469,Date is valid for Activity and Date parm,Timesheet Day,Returns True if the Timesheet day has hours entered on a day within the date range of the Activity (Project or Project task) .,Workday Delivered,Boolean,,,"Project

Timesheet Day",Default Areas
10565,5a381a8f52c57b32c0343469,Date Label Left Position,Check Print Layout (XSLT),The left position for the date label on the check print layout.,Workday Delivered,Numeric,,,Check Layout,Default Areas
10566,5a381a8f52c57b32c0343469,Date Label Top Position,Check Print Layout (XSLT),The top position for the date label on the check print layout.,Workday Delivered,Numeric,,,Check Layout,Default Areas
10567,5a381a8f52c57b32c0343469,Date Last Changed,Benefit Election,The date that an employee last updated the benefit election.,Workday Delivered,Date,,,Benefits,Default Areas
10568,5a381a8f52c57b32c0343469,Date Last Changed,Enrollment Event,The date that one or more elections were changed in the benefit enrollment.,Workday Delivered,Text,,,Benefits,Default Areas
10569,5a381a8f52c57b32c0343469,Date Last Updated,Evaluation Event,The date the employee review evaluation was last updated.,Workday Delivered,Date,,,Goals and Reviews,Default Areas
10570,5a381a8f52c57b32c0343469,Date Last Updated,NSLDS Transaction,"NSLDS Transaction Last Update Date, derived from ISIR Transaction Processed Date",Workday Delivered,Date,,,Financial Aid,Default Areas
10571,5a381a8f52c57b32c0343469,Date Last Updated,Talent Statement,Returns the Date when the Talent Statement was last updated.,Workday Delivered,Date,,,Skills and Experience,Default Areas
10572,5a381a8f52c57b32c0343469,Date Left Position,Check Print Layout (XSLT),The date left position for the check print layout.,Workday Delivered,Numeric,,,Check Layout,Default Areas
10573,5a381a8f52c57b32c0343469,Date - MM/DD/YYYY,Time Day,,Calculated - Report Specific,Text,,,Uncategorized,Default Areas
10574,5a381a8f52c57b32c0343469,Date of Birth,Worker,The birth date of the worker.,Workday Delivered,Date,,,"Basic Bio

Benefits Eligibility","Benefits Eligibility

Default Areas"
10575,5a381a8f52c57b32c0343469,Date of Birth,Beneficiary Person,The birth date of the beneficiary.,Workday Delivered,Date,,,Basic Bio,Default Areas
10576,5a381a8f52c57b32c0343469,Date of Birth,Dependent,The birth date of the dependent.,Workday Delivered,Date,,,Basic Bio,Default Areas
10577,5a381a8f52c57b32c0343469,Date of Birth,Former Worker,Date of birth of the former worker if viewable.,Workday Delivered,Date,,,Basic Bio,Default Areas
10578,5a381a8f52c57b32c0343469,Date of Birth,Academic Affiliate,The birth date of the Academic Affilliate.,Workday Delivered,Date,,,"Academic Affiliate

Basic Bio",Default Areas
10579,5a381a8f52c57b32c0343469,Date of Birth,Pre-Hire,The date of birth of the pre-hire.,Workday Delivered,Date,,,Basic Bio,Default Areas
10580,5a381a8f52c57b32c0343469,Date of Birth,Student Application,The Date of Birth of the Applicant,Workday Delivered,Date,,,Student Recruiting and Admissions,Default Areas
10581,5a381a8f52c57b32c0343469,Date of Birth,Person Data Package Enabled,Returns the Proposed (new) Date of Birth,Workday Delivered,Date,,,System,REST API (internal)
10582,5a381a8f52c57b32c0343469,Date of Birth,"Job Applications, Prospects and Referrals",The date of birth of the candidate,Workday Delivered,Date,,,Basic Bio,Default Areas
10583,5a381a8f52c57b32c0343469,Date of Birth,Transcript Header,Date of Birth for the Transcript Header.,Workday Delivered,Date,,,Academic,Default Areas
10584,5a381a8f52c57b32c0343469,Date of Birth,W-2PR,Date of birth of worker if W-2PR has Box 16 Code E.,Workday Delivered,Date,,,Year End,Default Areas
10585,5a381a8f52c57b32c0343469,Date of Birth (Indexed),Student,The Date of Birth for the Student Prospect,Workday Delivered,Date,,,"Date or Time Period

Financial Aid","Calculation Engine (Payroll/Absence)

Default Areas"
10586,5a381a8f52c57b32c0343469,Date of Birth (Locale Sensitive),Pre-Hire,Returns the Date of Birth for the PreHire. Returns value based on the localization setting for PreHire,Workday Delivered,Date,,,Basic Bio,Default Areas
10587,5a381a8f52c57b32c0343469,Date of Birth (Locale Sensitive),Worker,Returns the Date of Birth for the person. Returns value based on the localization setting for Worker,Workday Delivered,Date,,,"Basic Bio

Benefits Eligibility","Benefits Eligibility

Default Areas"
10588,5a381a8f52c57b32c0343469,Date of Birth Changed,Personal Information Change Event,Returns true if date of birth has changed.,Workday Delivered,Boolean,,,Basic Bio,Default Areas
10589,5a381a8f52c57b32c0343469,Date of Birth Change Event,Personal Information Change Event,this date of birth change event,Workday Delivered,Self referencing instance,Date of Birth Change Event,,"Basic Bio

Business Process",Default Areas
10590,5a381a8f52c57b32c0343469,Date of Birth - Current,Personal Information Change Event,Return the current (previous) Birth Date of for this Personal Information Change Event.,Workday Delivered,Date,,,Basic Bio,Default Areas
10591,5a381a8f52c57b32c0343469,Date of Birth - Current,Dependent Event,The current value for the date of birth of the dependent.,Workday Delivered,Date,,,Basic Bio,Default Areas
10592,5a381a8f52c57b32c0343469,Date of Birth - Current,Complete Form I-9,The date of birth for the worker prior to the completion of this business process.,Workday Delivered,Date,,,IDs,Default Areas
10593,5a381a8f52c57b32c0343469,Date of Birth - Current,Beneficiary Event,The current date of birth for the Beneficiary,Workday Delivered,Date,,,Basic Bio,Default Areas
10594,5a381a8f52c57b32c0343469,Date of Birth - Proposed,Personal Information Change Event,Returns the Proposed (new) Birth Date for this Personal Information Change Event.,Workday Delivered,Date,,,Basic Bio,Default Areas
10595,5a381a8f52c57b32c0343469,Date of Birth - Proposed,Dependent Event,The proposed date of birth for the dependent.,Workday Delivered,Date,,,Basic Bio,Default Areas
10596,5a381a8f52c57b32c0343469,Date of Birth - Proposed,Complete Form I-9,The date of birth for the worker after the completion of this business process.,Workday Delivered,Date,,,IDs,Default Areas
10597,5a381a8f52c57b32c0343469,Date of Birth - Proposed,Beneficiary Event,The proposed date of birth for this Beneficiary.,Workday Delivered,Date,,,Basic Bio,Default Areas
10598,5a381a8f52c57b32c0343469,Date of Birth without Year,Worker,The birth date of the worker without the year .,Workday Delivered,Text,,,Basic Bio,Default Areas
10599,5a381a8f52c57b32c0343469,Date of Birth - Year,Worker,,Calculated,Text,,,Uncategorized,Default Areas
10600,5a381a8f52c57b32c0343469,Date of Birth - Year,Worker,,Calculated,Numeric,,,Uncategorized,Default Areas
10601,5a381a8f52c57b32c0343469,Date of Death,Injury Illness,The date of death due to the injury or illness.,Workday Delivered,Date,,,Safety Incident Tracking,Default Areas
10602,5a381a8f52c57b32c0343469,Date of Death,Dependent,The date of death for the dependent.,Workday Delivered,Date,,,Basic Bio,"Benefits Eligibility

Default Areas"
10603,5a381a8f52c57b32c0343469,Date of Death,Worker,The date of death of the worker,Workday Delivered,Date,,,Basic Bio,Default Areas
10604,5a381a8f52c57b32c0343469,Date of Death Age,Worker,Age of the worker at their date of death.,Workday Delivered,Text,,,Basic Bio,Default Areas
10605,5a381a8f52c57b32c0343469,Date of Death - Current,Dependent Event,Date of death currently used for the dependent.,Workday Delivered,Date,,,Basic Bio,Default Areas
10606,5a381a8f52c57b32c0343469,Date of Death - Current,Personal Information Change Event,Current Date of Death.,Workday Delivered,Date,,,Basic Bio,Default Areas
10607,5a381a8f52c57b32c0343469,Date of Death - Current,Beneficiary Event,The current date of death for the Beneficiary.,Workday Delivered,Date,,,Basic Bio,Default Areas
10608,5a381a8f52c57b32c0343469,Date of Death - Proposed,Dependent Event,The date of death proposed for the dependent.,Workday Delivered,Date,,,Basic Bio,Default Areas
10609,5a381a8f52c57b32c0343469,Date of Death - Proposed,Personal Information Change Event,Proposed Date of Death,Workday Delivered,Date,,,Basic Bio,Default Areas
10610,5a381a8f52c57b32c0343469,Date of Death - Proposed,Beneficiary Event,The proposed date of death for this Beneficiary.,Workday Delivered,Date,,,Basic Bio,Default Areas
10611,5a381a8f52c57b32c0343469,Date of Earliest Scheduled Interview,Recruiting Event,The earliest date of the scheduled interviews for this interview business process.,Workday Delivered,Date,,,Recruiting,Default Areas
10612,5a381a8f52c57b32c0343469,Date of First Bank Statement Line in Group,Reconciled Group,,Calculated - Report Specific,Date,,,Uncategorized,Default Areas
10613,5a381a8f52c57b32c0343469,Date of First Win,Worker,,Custom Field,Date,,,Custom Fields,Default Areas
10614,5a381a8f52c57b32c0343469,Date of Holiday,Calendar Event,,Calculated - Report Specific,Text,,,Uncategorized,Default Areas
10615,5a381a8f52c57b32c0343469,Date of Last Bank Statement Line in Group,Reconciled Group,,Calculated - Report Specific,Date,,,Uncategorized,Default Areas
10616,5a381a8f52c57b32c0343469,Date of Last Change,Location,When this location was last updated.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10617,5a381a8f52c57b32c0343469,Date of Last Change,Development Item,The date and time that the development item was last updated.,Workday Delivered,Date,,,Career Development,Default Areas
10618,5a381a8f52c57b32c0343469,Date of most recent incident,Involved Party,The date of the most recent past incident for the involved party. This is relative to the date of this involved party's incident.,Workday Delivered,Date,,,Safety Incident Tracking,Default Areas
10619,5a381a8f52c57b32c0343469,Date of most recent incident with same body part category,Involved Party,The date of the most recent incident for the worker with the same body part category.,Workday Delivered,Date,,,Safety Incident Tracking,Default Areas
10620,5a381a8f52c57b32c0343469,Date of Recall,Leave Request Event,Used to record date of recall used in Canada ROE report.,Workday Delivered,Date,,,Leave of Absence,Default Areas
10621,5a381a8f52c57b32c0343469,Date of Schedule,Work Schedule Block (Old Version),,Calculated,Text,,,Uncategorized,Default Areas
10622,5a381a8f52c57b32c0343469,Date of Schedule or Installment that has a milestone,Milestonable,Date of this Schedule or Installment that has a milestone,Workday Delivered,Date,,,Date or Time Period,Default Areas
10623,5a381a8f52c57b32c0343469,Date of Search,Search Service Definition,Date of Search of a Search Service Definition,Workday Delivered,Date,,,Uncategorized,Default Areas
10624,5a381a8f52c57b32c0343469,Date of Timesheet Day,Timesheet Day,Identifies the date for which time is reported.,Workday Delivered,Date,,,"Date or Time Period

Timesheet Day",Default Areas
10625,5a381a8f52c57b32c0343469,Date of Workers Last Birthday,Worker,,Calculated,Date,,,Basic Bio,Default Areas
10626,5a381a8f52c57b32c0343469,Date of Workers Last Service Anniversary,Worker,,Calculated,Date,,,Employment,Default Areas
10627,5a381a8f52c57b32c0343469,Date of Workers Next Birthday,Worker,,Calculated,Date,,,Basic Bio,Default Areas
10628,5a381a8f52c57b32c0343469,Date of Workers Next Service Anniversary,Worker,,Calculated,Date,,,Employment,Default Areas
10629,5a381a8f52c57b32c0343469,Date Placed in Service,Business Asset,The date the business asset was placed in service.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10630,5a381a8f52c57b32c0343469,Date Placed in Service,Asset Book Configuration,The date placed into service for the asset depreciation schedule,Workday Delivered,Date,,,Date or Time Period,Default Areas
10631,5a381a8f52c57b32c0343469,Date Placed In Service - Proposed,Business Asset,The new date placed in service for the asset adjusted by adjust in service date,Workday Delivered,Date,,,Date or Time Period,Default Areas
10632,5a381a8f52c57b32c0343469,Date Pre-Hire Added to System,Pre-Hire,The date the pre-hire was added to the system.,Workday Delivered,Date,,,Pre-Hire,Default Areas
10633,5a381a8f52c57b32c0343469,Date Prompt to Sunday,Global,,Calculated,Numeric,,Prompt - Date 1,Uncategorized,Default Areas
10634,5a381a8f52c57b32c0343469,Date Published,Publication Achievement,Returns the date published of the Publication.,Workday Delivered,Date,,,Skills and Experience,Default Areas
10635,5a381a8f52c57b32c0343469,Date Purchased,Worker Custom Data Snapshot,,Custom Field,Date,,,Custom Fields,Default Areas
10636,5a381a8f52c57b32c0343469,Date Range,Academic Period,The date range for the Academic Period,Workday Delivered,Text,,,Date or Time Period,Default Areas
10637,5a381a8f52c57b32c0343469,Date Range,Academic Date Range Abstract,The Start Date and End Date for this Date Range,Workday Delivered,Text,,,Uncategorized,Default Areas
10638,5a381a8f52c57b32c0343469,Date Range Indicator + Completed Date parm,Payroll Result Line,Returns value entered in 'Date Range Indicator' parm,Workday Delivered,Single instance,Period Date Indicator,Date Range,Payroll,Data Source Filter (Internal)
10639,5a381a8f52c57b32c0343469,Date Range Indicator parm,Payroll Result Line,Returns value entered in 'Date Range Indicator' parm,Workday Delivered,Single instance,Period Date Indicator,Date Range,Payroll,Data Source Filter (Internal)
10640,5a381a8f52c57b32c0343469,Date Range Indicator parm,Payroll Result,Returns value entered in 'Date Range Indicator' parm,Workday Delivered,Single instance,Period Date Indicator,Date Range,Payroll,Data Source Filter (Internal)
10641,5a381a8f52c57b32c0343469,Date Received,Integration Message,The date the integration message was received.,Workday Delivered,Date,,,Uncategorized,Default Areas
10642,5a381a8f52c57b32c0343469,Date Received,Withholding Order,Date the withholding order was received.,Workday Delivered,Date,,,Payroll Withholding Orders,Default Areas
10643,5a381a8f52c57b32c0343469,Date Received,Donor Contribution,Returns the Date the Donor Contribution was received.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10644,5a381a8f52c57b32c0343469,Date Received,RTI Report Run Instance,The date and time of the response from HMRC.,Workday Delivered,Date,,,RTI,Default Areas
10645,5a381a8f52c57b32c0343469,Date Received,Document Details,This is the date that the Student Application Supporting Material attachment was received,Workday Delivered,Date,,,Date or Time Period,Default Areas
10646,5a381a8f52c57b32c0343469,Date Received,ISIR Transaction,The latest date on which a supporting material was added for this ISIR Transaction.,Workday Delivered,Date,,,Financial Aid,Default Areas
10647,5a381a8f52c57b32c0343469,Date Recorded,Donor Contribution,Returns the Date the Donor Contribution was recorded.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10648,5a381a8f52c57b32c0343469,Date Registered,Business Asset,The date the business asset was registered.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10649,5a381a8f52c57b32c0343469,Date Removed,Business Asset,The transaction effective date the business asset was removed,Workday Delivered,Date,,,Date or Time Period,Default Areas
10650,5a381a8f52c57b32c0343469,Date Removed from Pool,Talent Pool Membership,Date removed from pool.,Workday Delivered,Date,,,Talent,Default Areas
10651,5a381a8f52c57b32c0343469,Date Removed from Process,Adjustment For,The date the employee was removed from the Compensation Review Process.,Workday Delivered,Date,,,Compensation,Default Areas
10652,5a381a8f52c57b32c0343469,Date Requested,Goods Requisition Line,Returns the date that this item requisition line was requested.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10653,5a381a8f52c57b32c0343469,Date Request Entered,Job Requisition,The date the job requisition was requested.,Workday Delivered,Date,,,Job & Position,Default Areas
10654,5a381a8f52c57b32c0343469,Date Rescinded,Event,Returns the date when this business process was rescinded.,Workday Delivered,Date,,,Business Process,"Business Rules

Drill Down

Integrations

Report Writer"
10655,5a381a8f52c57b32c0343469,Date Response,Abstract Request for Quote Bid Response,The response to a date bid requirement.,Workday Delivered,Date,,,Request for Quote,Default Areas
10656,5a381a8f52c57b32c0343469,Date Student Last Updated (Employment Eligibility),Student Employment,The date when the external student's academic data was updated.,Workday Delivered,Date,,,Student Staffing,Student Employment Eligibility Rules
10657,5a381a8f52c57b32c0343469,Date Submitted,Idea,Date Idea was submitted.,Workday Delivered,Date,,,Date or Time Period,Default Areas
10658,5a381a8f52c57b32c0343469,DateTime,Abstract Parameter,DateTime,Workday Delivered,Date,,,Uncategorized,Default Areas
10659,5a381a8f52c57b32c0343469,Date Time,Time Clock Event (Derived) (REST),Returns the Date Time for a Time Clock Event.,Workday Delivered,Date,,,Time Clock Event,REST API (internal)
10660,5a381a8f52c57b32c0343469,DateTimeZone,Abstract Parameter,DateTimeZone,Workday Delivered,DateTimeZone,,,Uncategorized,Default Areas
10661,5a381a8f52c57b32c0343469,Date To,Plan,Budget End Date,Workday Delivered,Date,,,Uncategorized,Default Areas
10662,5a381a8f52c57b32c0343469,Date To,Customer Invoice Line,,Calculated,Date,,Date To,Customer Invoice,Default Areas
10663,5a381a8f52c57b32c0343469,Date to Customer,Payroll Compliance Update,The date the payroll compliance update was delivered to the customer.,Workday Delivered,Date,,,Payroll,Default Areas
10664,5a381a8f52c57b32c0343469,Date To Formatted,Customer Invoice Line,,Calculated,Text,,Date To,Customer Invoice,Default Areas
10665,5a381a8f52c57b32c0343469,Date Tolerance,Reconciliation Rule Run,Returns true if a reconciliation rule had an enabled date tolerance at the time the rule was run.,Workday Delivered,Boolean,,,Bank Statement,Default Areas
10666,5a381a8f52c57b32c0343469,Date Top Position,Check Print Layout (XSLT),The date top position for the check print layout.,Workday Delivered,Numeric,,,Check Layout,Default Areas
10667,5a381a8f52c57b32c0343469,Date to show Payslip to Worker,Payroll Result,Returns Date to show Payslip to Worker for the Payroll Result,Workday Delivered,Date,,,Payroll,Data Source Filter (Internal)
10668,5a381a8f52c57b32c0343469,Date Value,Constant Date Calculation,The constant Date Value,Workday Delivered,Date,,,Calculation,Default Areas
10669,5a381a8f52c57b32c0343469,Date Voided,Check,The date a check was voided.,Workday Delivered,Date,,,Check,Default Areas
10670,5a381a8f52c57b32c0343469,Day,Date Calculation,The Day in a Date Calculation,Workday Delivered,Single instance,Calculation,,Calculation,Default Areas
10671,5a381a8f52c57b32c0343469,Day(s) Open,Job Requisition,Returns the amount of time that has passed since the job requisition recruiting start date or whether it has been closed.,Workday Delivered,Text,,,Uncategorized,Default Areas
10672,5a381a8f52c57b32c0343469,Day AFTER Holiday is Worked (8 hours),Time Day,At least 8 hours worked day After Holiday,Calculated,Boolean,,,Time Day,Default Areas
10673,5a381a8f52c57b32c0343469,Day BEFORE and AFTER Holiday is Worked (in a Time Week only),Time Day,"Only applies to CURRENT week (not able to look at Previous or Next week).  Use as conditional calculation on Time Calculation ""Paid Holiday""",Calculated,Boolean,,,Time Day,Default Areas
10674,5a381a8f52c57b32c0343469,Day BEFORE Holiday is Worked (8 hours),Time Day,At least 8 hours worked day Before Holiday,Calculated,Boolean,,,Time Day,Default Areas
10675,5a381a8f52c57b32c0343469,Day Breaker,Work Schedule Calendar,"The time of day on which a ~worker’s~ work day and work week begins. Defines the 24-hour period over which daily time calculations execute and the 168-hour period over which weekly time calculations execute. Unless otherwise specified, the default day breaker is 00:00:00.",Workday Delivered,Single instance,Twenty Four Hour Time,,Work Schedule,Default Areas
10676,5a381a8f52c57b32c0343469,Day Breaker Divides,Work Schedule Calendar,"The setting that determines which day Workday assigns to a calculated time block, if the day breaker is not 00:00:00.",Workday Delivered,Single instance,Day Breaker Divider,,Work Schedule,Default Areas
10677,5a381a8f52c57b32c0343469,Day from Date of Birth,Worker,Get Day Part from Worker Date of Birth.,Workday Delivered,Text,,,"P45

Worker Tax Elections",Default Areas
10678,5a381a8f52c57b32c0343469,Day from P45 Leaver Issue Date,Worker,Returns Day from P45 Leaver Issue Date for Worker.,Workday Delivered,Text,,,P45,Default Areas
10679,5a381a8f52c57b32c0343469,Day from Termination Date,Worker,Get Day from Termination Date for Worker.,Workday Delivered,Text,,,P45,Default Areas
10680,5a381a8f52c57b32c0343469,Day of Month,Report Run History,,Calculated,Text,,,Uncategorized,Default Areas
10681,5a381a8f52c57b32c0343469,Day of the Week,Time Block (Coordinated),Long Day of the Week for Time Block Date,Workday Delivered,Text,,,"Date or Time Period

Time",Report Writer
10682,5a381a8f52c57b32c0343469,Day of Week,Report Run History,,Calculated,Text,,,Uncategorized,Default Areas
10683,5a381a8f52c57b32c0343469,Day of Week,Time Block,,Calculated,Text,,,"Time Block

Uncategorized",Default Areas
10684,5a381a8f52c57b32c0343469,Day of Week (number + day of week),Time Block,,Calculated,Text,,,"Time Block

Uncategorized",Default Areas
10685,5a381a8f52c57b32c0343469,Day of Week = Fri,Time Block,,Calculated,Boolean,,,"Time Block

Uncategorized",Default Areas
10686,5a381a8f52c57b32c0343469,Day of Week = Mon,Time Block,,Calculated,Boolean,,,"Time Block

Uncategorized",Default Areas
10687,5a381a8f52c57b32c0343469,Day of Week = Sat,Time Block,,Calculated,Boolean,,,"Time Block

Uncategorized",Default Areas
10688,5a381a8f52c57b32c0343469,Day of Week = Sun,Time Block,,Calculated,Boolean,,,"Time Block

Uncategorized",Default Areas
10689,5a381a8f52c57b32c0343469,Day of Week = Thu,Time Block,,Calculated,Boolean,,,"Time Block

Uncategorized",Default Areas
10690,5a381a8f52c57b32c0343469,Day of Week = Tue,Time Block,,Calculated,Boolean,,,"Time Block

Uncategorized",Default Areas
10691,5a381a8f52c57b32c0343469,Day of Week = Wed,Time Block,,Calculated,Boolean,,,"Time Block

Uncategorized",Default Areas
10692,5a381a8f52c57b32c0343469,Day of Week is Friday,Time Off Entry,,Calculated,Boolean,,,Uncategorized,Default Areas
10693,5a381a8f52c57b32c0343469,Day of Week is Monday,Time Off Entry,,Calculated,Boolean,,,Uncategorized,Default Areas
10694,5a381a8f52c57b32c0343469,Day of Week is Saturday,Time Off Entry,,Calculated,Boolean,,,Uncategorized,Default Areas
10695,5a381a8f52c57b32c0343469,Day of Week is Sunday,Time Off Entry,,Calculated,Boolean,,,Uncategorized,Default Areas
10696,5a381a8f52c57b32c0343469,Day of Week is Thursday,Time Off Entry,,Calculated,Boolean,,,Uncategorized,Default Areas
10697,5a381a8f52c57b32c0343469,Day of Week is Tuesday,Time Off Entry,,Calculated,Boolean,,,Uncategorized,Default Areas
10698,5a381a8f52c57b32c0343469,Day of Week is Wednesday,Time Off Entry,,Calculated,Boolean,,,Uncategorized,Default Areas
10699,5a381a8f52c57b32c0343469,Days after End Date,Spend Authorization,Returns the number of days have elapsed since the end date of the Spend Authorization.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
10700,5a381a8f52c57b32c0343469,Days Before Contract End Date,Employee Contract,,Calculated,Numeric,,,Uncategorized,Default Areas
10701,5a381a8f52c57b32c0343469,Days Before Contract End Date (if no Termination Date entered),Employee Contract,,Calculated,Numeric,,,Uncategorized,Default Areas
10702,5a381a8f52c57b32c0343469,Days Employed,Statutory Holiday Configuration,Days Employed requirement for Employment Period Eligibility on Statutory Holiday Configuration.,Workday Delivered,Numeric,,,Time,Default Areas
10703,5a381a8f52c57b32c0343469,Days for Worker - Regular (Project/Non Project),Worker,,Calculated,Numeric,,"End Date

Start Date",Time,Default Areas
10704,5a381a8f52c57b32c0343469,Days from Payment Date to Display Payslip,Pay Group Detail,The number of days from the payment date that the payslip should be displayed to the self-service user.,Workday Delivered,Numeric,,,Payroll,Default Areas
10705,5a381a8f52c57b32c0343469,Days in Basis,Period,Number of days in basis,Workday Delivered,Numeric,,,Payroll,Default Areas
10706,5a381a8f52c57b32c0343469,Days in Status,Named Professorship,Returns the duration of time named professorship has been in a certain status (in days),Workday Delivered,Numeric,,,Named Professorships,Default Areas
10707,5a381a8f52c57b32c0343469,Days Job Requisition Open by Date Request Entered,Job Requisition,The number of days the job requisition has been open based on the date request entered.,Workday Delivered,Numeric,,,Recruiting,Default Areas
10708,5a381a8f52c57b32c0343469,Days Job Requisition Open by Recruiting Start Date,Job Requisition,The number of days the job requisition has been open based on the recruiting start date.,Workday Delivered,Numeric,,,Recruiting,Default Areas
10709,5a381a8f52c57b32c0343469,Days Job Requisition Open by Request Completed Date,Job Requisition,The number of days the job requisition has been open based on the request completed date.,Workday Delivered,Numeric,,,Recruiting,Default Areas
10710,5a381a8f52c57b32c0343469,Days Late,Inventory Stock Request Line,Numbers of Days Beyond Target Fulfilment date,Workday Delivered,Numeric,,,Inventory Stock Request,Default Areas
10711,5a381a8f52c57b32c0343469,Days of Leave Taken (with Absence Accrual Effect) from Employment During Balance Period,Absence Component,"The number of days leave taken by the worker, for the given job during the balance period, where the leave was both approved and had an effect on absence accruals. If the worker has not yet returned from leave, the estimated last day of leave is ignored and the number of days taken is calculated up to and including today's date.",Workday Delivered,Numeric,,,Time Off,Calculation Engine (Payroll/Absence)
10712,5a381a8f52c57b32c0343469,Days of the Week,Meeting Day Pattern,Days of the week included in a Meeting Day Pattern,Workday Delivered,Multi-instance,Day of the Week,,Date or Time Period,Default Areas
10713,5a381a8f52c57b32c0343469,Days of Time Off 0-3 Months from Now >= 5,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
10714,5a381a8f52c57b32c0343469,Days of Time Off 3-6 Months from Now >= 5,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
10715,5a381a8f52c57b32c0343469,Days of Time Off 6-9 Months from Now >= 5,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
10716,5a381a8f52c57b32c0343469,Days of Time Off 9-12 Months from Now >= 5,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
10717,5a381a8f52c57b32c0343469,Days Opened,Job Requisition,The number of days the job requisition was open.,Calculated,Numeric,,,Recruiting,Default Areas
10718,5a381a8f52c57b32c0343469,Days Opened Category,Job Requisition,Days Opened Category Group for Job Requisition,Calculated,Single instance,Lookup Range Band Calculated Field Related Content,,Recruiting,Default Areas
10719,5a381a8f52c57b32c0343469,Days Overdue,Timesheet Notify Event,The number of days the timesheet is overdue for the notification event.,Workday Delivered,Numeric,,,Timesheet,Default Areas
10720,5a381a8f52c57b32c0343469,Days Past Due,Event,The number of days between the Due Date for the process and the current date.,Workday Delivered,Numeric,,,Business Process,"Business Rules

Drill Down

Inbox Views

Integrations

Report Writer"
10721,5a381a8f52c57b32c0343469,Days Past Due for Event In Progress,Effort Certification Event,"Returns the number of days between the Due Date for the process and the current date, where this value is greater than 0 and the event is in progress.",Workday Delivered,Numeric,,,Business Process,Default Areas
10722,5a381a8f52c57b32c0343469,Days Past Due Range,Action Event,,Calculated - Report Specific,Single instance,Lookup Range Band Calculated Field Related Content,,Uncategorized,Default Areas
10723,5a381a8f52c57b32c0343469,Days Period Close Past Due,Period Close,The number of days the period close is overdue (the period close needs a due date).,Workday Delivered,Numeric,,,Period Close,Default Areas
