recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
30667,5a381a8f52c57b32c0343469,R - Income paid to an Indian and situated on a reserve or premises,RL-1,The amount reported in RL-1 box R.,Workday Delivered,Currency,,,Year End,Default Areas
30668,5a381a8f52c57b32c0343469,Risk,Risk,Identifies the Risk associated with Project or Idea and allows you to drill into the details.,Workday Delivered,Self referencing instance,Risk,,Risk,Default Areas
30669,5a381a8f52c57b32c0343469,Risk Date Created,Risk,The date the risk was created.,Workday Delivered,Date,,,Risk,Default Areas
30670,5a381a8f52c57b32c0343469,Risk Description,Risk,The description of the risk associated with a Project or Idea.,Workday Delivered,Text,,,Risk,Default Areas
30671,5a381a8f52c57b32c0343469,Risk Due Date,Risk,The date the risk is expected to be resolved.,Workday Delivered,Date,,,Risk,Default Areas
30672,5a381a8f52c57b32c0343469,Risk Evaluation Attachments,Risk Evaluation,Contains the attachments for the risk evaluation.,Workday Delivered,Multi-instance,Financial Attachment,,Award,Default Areas
30673,5a381a8f52c57b32c0343469,Risk Evaluation Comments,Risk Evaluation,The comments for the risk evaluation.,Workday Delivered,Rich Text,,,Award,Default Areas
30674,5a381a8f52c57b32c0343469,Risk Evaluation ID,Risk Evaluation,Returns the ID for the risk evaluation.,Workday Delivered,Self referencing instance,Risk Evaluation,,Award,Default Areas
30675,5a381a8f52c57b32c0343469,Risk Evaluation Web Address,Risk Evaluation,The web address associated with the risk evaluation.,Workday Delivered,Rich Text,,,Award,Default Areas
30676,5a381a8f52c57b32c0343469,Risk Factor,Retention Risk Factor,Returns the self-referencing instance of the risk factor. This field only populates for employees with a length of service of at least 6 months. Enable the Retention Risk Insight Application to view the risk factor.,Workday Delivered,Self referencing instance,Retention Risk Factor,,Talent,Default Areas
30677,5a381a8f52c57b32c0343469,Risk Factor Description,Retention Risk Factor,Returns the description of the risk factor. Enable the Retention Risk Insight Application to view the factor name.,Workday Delivered,Text,,,Talent,Default Areas
30678,5a381a8f52c57b32c0343469,Risk Factor Importance,Retention Risk Factor,"Returns the overall importance of a factor for the employee or organization. The higher the importance, the more significant this factor is relative to other factors. This field only populates for organizations and employees that have a length of service of at least 6 months. Enable the Retention Risk Insight Application to view the importance.",Workday Delivered,Numeric,,Organizations by Type,Talent,Default Areas
30679,5a381a8f52c57b32c0343469,Risk Factor Name,Retention Risk Factor,Returns the name of the risk factor. This field only populates for employees with a length of service of at least 6 months. Enable the Retention Risk Insight Application to view the factor name.,Workday Delivered,Text,,,Talent,Default Areas
30680,5a381a8f52c57b32c0343469,Risk is Severe and Open,Project,,Calculated,Multi-instance,Risk,,Project,Default Areas
30681,5a381a8f52c57b32c0343469,Risk Level,Idea,Returns the risk level for the idea.,Workday Delivered,Multi-instance,Risk Level,,Risk,Default Areas
30682,5a381a8f52c57b32c0343469,Risk Level,All Projects,Indicates the risk level of the project.,Workday Delivered,Single instance,Risk Level,,Project,Default Areas
30683,5a381a8f52c57b32c0343469,Risk Level,Risk Evaluation,The level of risk assessed during a risk evaluation.,Workday Delivered,Single instance,Risk Evaluation Level,,Award,Default Areas
30684,5a381a8f52c57b32c0343469,Risk Level (REST API),Project,Indicates the risk level of the project.,Workday Delivered,Single instance,Risk Level,,Project,REST API (internal)
30685,5a381a8f52c57b32c0343469,Risk Owner,Risk,Identifies the owner of the risk.,Workday Delivered,Single instance,Worker,,Risk,Default Areas
30686,5a381a8f52c57b32c0343469,Risk Period End Date,Risk Evaluation,The end date of the risk evaluation period.,Workday Delivered,Date,,,Award,Default Areas
30687,5a381a8f52c57b32c0343469,Risk Period Start Date,Risk Evaluation,The start date of the risk evaluation period.,Workday Delivered,Date,,,Award,Default Areas
30688,5a381a8f52c57b32c0343469,Risks,Idea,Risks associated with the Idea.,Workday Delivered,Multi-instance,Risk,,Risk,Default Areas
30689,5a381a8f52c57b32c0343469,Risks,Project,The risks identified for the project.,Workday Delivered,Multi-instance,Risk,,Risk,Default Areas
30690,5a381a8f52c57b32c0343469,Risk Score,Customer Invoice Document,Risk Score for Customer Invoice only.,Workday Delivered,Numeric,,,Risk,Default Areas
30691,5a381a8f52c57b32c0343469,Risk Score Date,Customer Invoice Document,"The date on which the customer collections risk score was last updated. This pertains to Customer Invoices only, not adjustments.",Workday Delivered,Date,,,Date or Time Period,Default Areas
30692,5a381a8f52c57b32c0343469,Risk Severe and Open on Incomplete Project,Project,,Calculated,Boolean,,,Project,Default Areas
30693,5a381a8f52c57b32c0343469,Risk Severity,Risk,Identifies the severity of the risk.,Workday Delivered,Single instance,Risk Severity,,Risk,Default Areas
30694,5a381a8f52c57b32c0343469,Risk Status,Risk,Identifies the status of the risk.,Workday Delivered,Single instance,Risk Status,,Risk,Default Areas
30695,5a381a8f52c57b32c0343469,RL-1 Additional Info Box=Amount,RL-1,This CRF is used in RL-1 Form Business Form Printing to populate the Additional Info Box and Amount values for the RL-1 Form.,Workday Delivered,Text,,,Year End,Default Areas
30696,5a381a8f52c57b32c0343469,RL-1 Slip Number,RL-1,The slip number printed on the RL-1.,Workday Delivered,Text,,,Year End,Default Areas
30697,5a381a8f52c57b32c0343469,RL-1 Transmission Slip Number,RL-1,The RL-1 slip number for electronic filing.,Workday Delivered,Text,,,Year End,Default Areas
30698,5a381a8f52c57b32c0343469,RL-2 Additional Info Code=Amount,RL-2,This CRF is used in RL-2 Form Business Form Printing to populate the Additional Info Box and Amount values for the RL-2 Form.,Workday Delivered,Text,,,Uncategorized,Default Areas
30699,5a381a8f52c57b32c0343469,RL-2 Slip Number,RL-2,The slip number printed on the RL-2.,Workday Delivered,Text,,,Year End,Default Areas
30700,5a381a8f52c57b32c0343469,RL-2 Transmission Slip Number,RL-2,The RL-2 slip number for electronic filing.,Workday Delivered,Text,,,Year End,Default Areas
30701,5a381a8f52c57b32c0343469,RL-slip code,RL-1,The slip code indicates whether the RL-1 is an original or amended form.,Workday Delivered,Text,,,Year End,Default Areas
30702,5a381a8f52c57b32c0343469,RL-slip code,RL-2,The slip code indicates whether the RL-2 is an original or amended form.,Workday Delivered,Text,,,Year End,Default Areas
30703,5a381a8f52c57b32c0343469,ROE,ROE Data,The instance of the ROE,Workday Delivered,Self referencing instance,ROE Data,,Payroll,Default Areas
30704,5a381a8f52c57b32c0343469,ROE Allocation Reporting Period,Pay Component Interface (CAN),"The reporting period to which the dollar amount from the earning will be allocated (period paid, period earned, or last period).",Workday Delivered,Single instance,Payroll ROE Allocation Method,,Payroll,Default Areas
30705,5a381a8f52c57b32c0343469,ROE Allocation Reporting Period for Hours,Pay Component Interface (CAN),"The reporting period to which the hours from the earning will be allocated (period paid, period earned, or last period).",Workday Delivered,Single instance,Payroll ROE Allocation Method,,Payroll,Default Areas
30706,5a381a8f52c57b32c0343469,ROE Comment,Payroll ROE Reason Configuration,ROE Comment,Workday Delivered,Text,,,Payroll,Default Areas
30707,5a381a8f52c57b32c0343469,ROE Issued Date,ROE Data,The date Service Canada issued the ROE.,Workday Delivered,Date,,,Date or Time Period,Default Areas
30708,5a381a8f52c57b32c0343469,ROE Prior History,ROE Prior Period History,The instance of the ROE Prior History Result.,Workday Delivered,Self referencing instance,ROE Prior Period History,,Payroll,Default Areas
30709,5a381a8f52c57b32c0343469,ROE Reason,Payroll ROE Reason Configuration,ROE Reason,Workday Delivered,Single instance,Payroll ROE Reason,,Payroll,Default Areas
30710,5a381a8f52c57b32c0343469,ROE Reporting Type,Pay Component Interface (CAN),The type of separation payment.  This type will determine the section of the ROE in which the earning is reported.,Workday Delivered,Single instance,Payroll ROE Reporting Type,,Payroll,Default Areas
30711,5a381a8f52c57b32c0343469,ROE Sequence Date,ROE Data,"The date used to sort ROEs for a worker.  For ROEs generated in the Workday system, this is the EI End date.  For historical ROEs imported from a prior system, this is the issue date.",Workday Delivered,Date,,,Date or Time Period,Default Areas
30712,5a381a8f52c57b32c0343469,ROE Serial Number,ROE Data,The serial number assigned to the ROE by Service Canada.,Workday Delivered,Text,,,IDs,Default Areas
30713,5a381a8f52c57b32c0343469,ROE Status,ROE Data,The status of the ROE in the ROE creation and submission process.,Workday Delivered,Single instance,Payroll ROE Status,,Payroll,Default Areas
30714,5a381a8f52c57b32c0343469,ROE Type,ROE Data,"The type of ROE: Original, Amended or Historical.",Workday Delivered,Text,,,Payroll,Default Areas
30715,5a381a8f52c57b32c0343469,ROL,Global,The three-letter ISO currency code ROL.,Workday Delivered,Single instance,Currency,,Uncategorized,Default Areas
30716,5a381a8f52c57b32c0343469,Role,Assignable Role,Contains the organization role.,Workday Delivered,Self referencing instance,Assignable Role,,Roles,Default Areas
30717,5a381a8f52c57b32c0343469,Role,Award Task,The Role responsible for completing the Award Task.,Workday Delivered,Single instance,Security Group,,Roles,Default Areas
30718,5a381a8f52c57b32c0343469,Role's Assigned Position,Role Assigner,"The filled positions or unfilled position restrictions explicitly assigned to the specified role. This excludes inherited or defaulted role assignments.

To get all kinds of role assignees, not just positions and restrictions, use the alternate report field ""Role Assignees"".",Workday Delivered,Multi-instance,Position - Position Management,Assignable Role,Roles,Default Areas
30719,5a381a8f52c57b32c0343469,Role Assigned To,Role Assigner,Role Assignees explicity assigned to the specified role. This excludes inherited or defaulted role assignments.,Workday Delivered,Multi-instance,Role Assignee,Assignable Role,Roles,Default Areas
30720,5a381a8f52c57b32c0343469,Role Assigned To,Role Assignment,Assignees for this role assignment.,Workday Delivered,Multi-instance,Role Assignee,,Roles,Default Areas
30721,5a381a8f52c57b32c0343469,Role Assigned To,Action Event,Returns Role Assignees that have been assigned Roles for the selected Role Assignment Event.,Workday Delivered,Multi-instance,Role Assignee,,Roles,Default Areas
30722,5a381a8f52c57b32c0343469,Role Assigned To Workers,Role Assigner,"Worker assigned to the specified role, including directly assigned, inherited or defaulted role assignments.",Workday Delivered,Multi-instance,Worker,Assignable Role,Roles,Default Areas
30723,5a381a8f52c57b32c0343469,Role Assigners Affected,Transaction Log,Returns the role assigners whose role assignments were affected by the security event.,Workday Delivered,Multi-instance,Role Assigner,,Security,Default Areas
30724,5a381a8f52c57b32c0343469,Role Assigners with Assignee in Leadership Role,Role Assignee,Role Assigners with Assignee in Leadership Role,Workday Delivered,Multi-instance,Role Enabled,,Organization,Default Areas
30725,5a381a8f52c57b32c0343469,Role Assignments,Workflow Role,"Contains the organization assignment for this role.  Only returns a value when the Role Type is ""Organization"".",Workday Delivered,Multi-instance,Role Assignment,,Roles,Default Areas
30726,5a381a8f52c57b32c0343469,Role Assignments,Role Assigner,Returns direct role assignments. Does not include role assignments that have been defaulted or inherited.,Workday Delivered,Multi-instance,Role Assignment,,Roles,Default Areas
30727,5a381a8f52c57b32c0343469,Role Assignments Then,Workday Account,,Calculated,Multi-instance,Role Assignment,Prompt - Date 1,Uncategorized,Default Areas
30728,5a381a8f52c57b32c0343469,Role Assignments Today,Workday Account,,Calculated,Multi-instance,Role Assignment,Prompt - Date 2,Uncategorized,Default Areas
30729,5a381a8f52c57b32c0343469,Role-Based Security Groups (Unconstrained),Workday Account,Contains all Role-Based Security Groups (Unconstrained) to which the worker belongs.,Workday Delivered,Multi-instance,Role-Based Security Group (Unconstrained),,Security,Default Areas
30730,5a381a8f52c57b32c0343469,Role-enabled Instance,Role Enabled,This field allows you to drill into the details of the role enabled instance and access related actions.,Workday Delivered,Self referencing instance,Role Enabled,,Organization,Default Areas
30731,5a381a8f52c57b32c0343469,Role Name,Role,The name of the role.,Workday Delivered,Text,,,Roles,Default Areas
30732,5a381a8f52c57b32c0343469,Role Name,Role Assignment,The name of the role that was assigned.,Workday Delivered,Single instance,Assignable Role,,Roles,Default Areas
30733,5a381a8f52c57b32c0343469,Role Name,Assignable Role,The name of the organization role.,Workday Delivered,Text,,,Roles,Default Areas
30734,5a381a8f52c57b32c0343469,Role Proposed,Action Event,The Proposed Role for a Role Assignment Event.,Workday Delivered,Single instance,Assignable Role,,Roles,Default Areas
30735,5a381a8f52c57b32c0343469,Roles Assigned to Processing User,Global,This field returns any roles that the processing user has in any organization.,Workday Delivered,Multi-instance,Assignable Role,,Roles,Report Writer
30736,5a381a8f52c57b32c0343469,Roles for Award Tasks RDS Filter,Award Task,,Workday Delivered,Multi-instance,Security Group,Roles,Uncategorized,Data Source Filter (Internal)
30737,5a381a8f52c57b32c0343469,Roles-Proposed,Action Event,The Proposed Roles for an Assign Roles Event.,Workday Delivered,Multi-instance,Assignable Role,,Roles,Default Areas
30738,5a381a8f52c57b32c0343469,Role Usage Type,Role Enabled,Returns the Role Usage for the Role Enabled instance,Workday Delivered,Single instance,Role Usage,,Roles,Default Areas
30739,5a381a8f52c57b32c0343469,Roll Number,Settlement Instruction,Roll Number for UK based building societies.,Workday Delivered,Text,,,Bank Account,Default Areas
30740,5a381a8f52c57b32c0343469,Roll Number,Payment Election,Roll Number on a UK Account,Workday Delivered,Text,,,Uncategorized,Default Areas
30741,5a381a8f52c57b32c0343469,Roll Number Display Option,Settlement Instruction Field,The display option set for the Roll Number field.,Workday Delivered,Multi-instance,Settlement Instruction Field Display Option,,Bank Format,Default Areas
30742,5a381a8f52c57b32c0343469,Roll Up Subordinate Headcount,Plan Entry Line,Returns true if the planned headcount and/or FTE are for the organizing dimension and subordinate organizations.,Workday Delivered,Boolean,,,Plan,Default Areas
30743,5a381a8f52c57b32c0343469,Roll Up Subordinate Headcount,Plan Template,Returns true if the plan line rolls up subordinate planned headcount and/or FTE.,Workday Delivered,Boolean,,,Plan,Default Areas
30744,5a381a8f52c57b32c0343469,Roll Up Subordinate Headcount,Headcount Plan Generator Profile,Returns true if the plan line rolls up subordinate planned headcount and/or FTE.,Workday Delivered,Boolean,,,Plan,Default Areas
30745,5a381a8f52c57b32c0343469,RON,Global,The three-letter ISO currency code RON.,Workday Delivered,Single instance,Currency,,Uncategorized,Default Areas
30746,5a381a8f52c57b32c0343469,Room Rate is over the Maximum Amount Allowed,Expense Report Line,Returns true if the 'Room Rate' expense line amount in USD is greater than the maximum amount (in USD) defined on the expense rate table.,Calculated,Boolean,,,Amount,Default Areas
30747,5a381a8f52c57b32c0343469,Root Folder,Document Management Folder,Return true if the folder is the root.,Workday Delivered,Boolean,,,Uncategorized,Default Areas
30748,5a381a8f52c57b32c0343469,Roster Percent,Academic Appointment,Roster Percent assigned to the Appointment.  This is not related to the HR employment Position's FTE value.,Workday Delivered,Numeric,,,Academic Appointments,Default Areas
30749,5a381a8f52c57b32c0343469,Roster Percent - Current,Academic Appointment Event,"The Roster Percent for this appointment, prior to this business process.",Workday Delivered,Numeric,,,Academic Appointments,Default Areas
30750,5a381a8f52c57b32c0343469,Roster Percent - Proposed,Academic Appointment Event,"The new Roster Percent for this appointment, as of this business process.",Workday Delivered,Numeric,,,Academic Appointments,Default Areas
30751,5a381a8f52c57b32c0343469,Round Amount To,Benefit Rounding Rule,Will round the calculated Employee Cost to this number following the rounding rule.,Workday Delivered,Currency,,,Benefits,Default Areas
30752,5a381a8f52c57b32c0343469,Round Amount To,Health Care Banded Rate,"The value that determines when to apply the rounding rule. Note that data returned with this field is ""effective date"" aware. Entering an effective date at run time will control what data is returned.",Workday Delivered,Currency,,Effective Date,Benefits,Default Areas
30753,5a381a8f52c57b32c0343469,Rounded Bonus Target Amount - New Calc,Compensation Review Bonus Payment,The Total Bonus Target Amount rounded based on Plan Rounding Rule and Currency Precision. In the case of Bonus Plans with Performance Factors this is the sum of Discretionary Target and Non Discretionary Target with Plan Modifier applied. The amount is in Pay-Range Currency and Plan Frequency.,Workday Delivered,Currency,,,Compensation,Default Areas
30754,5a381a8f52c57b32c0343469,Rounded Discretionary Bonus Target Amount,Compensation Review Bonus Payment,This represents the Discretionary Target Amount after rounding rules and plan modifier have been applied to the total bonus amount. This field is calculated as Rounded Total Bonus Target Amount minus Non-Discretionary Amount. This is expressed in the employee's pay range currency.,Workday Delivered,Currency,,,Compensation,Default Areas
30755,5a381a8f52c57b32c0343469,Rounded Rating,Learning Content,The average rating of the Learning Content (Rounded to the nearest whole number).,Workday Delivered,Single instance,Numeric Rating,,Uncategorized,Default Areas
30756,5a381a8f52c57b32c0343469,Rounded Total Bonus Target Amount,Compensation Review Bonus Payment,The total bonus target amount (discretionary + non-discretionary) after rounding rules and plan modifiers have been applied to it. This is expressed in the employee's pay range currency.,Workday Delivered,Currency,,,Compensation,Default Areas
30757,5a381a8f52c57b32c0343469,Rounding,Calculation,Rounding Definition,Workday Delivered,Single instance,Rounding Definition,,Calculation,Default Areas
30758,5a381a8f52c57b32c0343469,Rounding Option,Time Entry Code,Rounding Option for a Time Entry Code.,Workday Delivered,Single instance,Time Tracking Set Up Option,,Time,Default Areas
30759,5a381a8f52c57b32c0343469,Rounding Rule,Insurance Plan Rate,The rounding algorithm to be applied to the benefit rate.,Workday Delivered,Multi-instance,Benefit Rounding Rule,,Benefits,Default Areas
30760,5a381a8f52c57b32c0343469,Rounding Rule,Benefit Rounding Rule,"Determines if the calculated Employee cost will round up, down or up on a number for the calculated Employee Cost.",Workday Delivered,Single instance,Benefit Round Direction,,Benefits,Default Areas
30761,5a381a8f52c57b32c0343469,Rounding Rule,Insurance Banded Rate,"The rounding rule chosen for this Insurance Banded Rate. Note that the rows and data returned associated with this field are ""effective date"" aware. Entering an effective date at run time will control what data is returned.",Workday Delivered,Single instance,Benefit Round Direction,Effective Date,Benefits,Default Areas
30762,5a381a8f52c57b32c0343469,Rounding Rule,Funded Plan,Retrieves the Rounding Rule for the Funded Plan.,Workday Delivered,Single instance,Compensation Rounding Rule,,Compensation,Default Areas
30763,5a381a8f52c57b32c0343469,Round on Number,Benefit Rounding Rule,The amount to round on if the rounding rule is rounding on number.,Workday Delivered,Currency,,,Benefits,Default Areas
30764,5a381a8f52c57b32c0343469,Round on Number,Insurance Banded Rate,"The value to round the insurance calculations on. Note that the rows and data returned associated with this field are ""effective date"" aware. Entering an effective date at run time will control what data is returned.",Workday Delivered,Currency,,Effective Date,Benefits,Default Areas
30765,5a381a8f52c57b32c0343469,Route Enrollment to Benefits Partner,Action Event,Returns true if event is routed to Benefit Partner.,Workday Delivered,Boolean,,,Benefits,"Benefits Eligibility

Business Rules

Drill Down

Integrations

Report Writer"
30766,5a381a8f52c57b32c0343469,Route Path,VPS Route (All),The constructed path for the route.,Workday Delivered,Text,,,Business Process,REST API (internal)
30767,5a381a8f52c57b32c0343469,Route Path,Custom Task,The VPS route path and pattern.,Workday Delivered,Text,,,Uncategorized,Default Areas
30768,5a381a8f52c57b32c0343469,Routing Number for Bank Account for Lockbox,Customer Invoice Document,"The Routing Number for the Bank Account for the Lockbox specified on the Customer Invoice Business Form Layout Rule for this Customer Invoice Document. If the Customer for the invoice has Remit To Lockbox information set up, that Lockbox will be used instead.",Workday Delivered,Text,,,Bank Account,Default Areas
30769,5a381a8f52c57b32c0343469,Routing Restrictions Exclude Initiator,Workflow Step,Returns true if the routing restrictions configured for this business process step exclude the initiator of the transaction.,Workday Delivered,Boolean,,,Business Process,Default Areas
30770,5a381a8f52c57b32c0343469,Routing Restrictions Exclude Prior Approvers,Workflow Step,Returns true if the routing restrictions configured for this business process step exclude prior approvers in a business process transaction.,Workday Delivered,Boolean,,,Business Process,Default Areas
30771,5a381a8f52c57b32c0343469,Routing Restrictions Exclude Worker for Event,Workflow Step,Returns true if the routing restrictions configured for this business process step exclude the worker who is the subject of the business process transaction.,Workday Delivered,Boolean,,,Business Process,Default Areas
30772,5a381a8f52c57b32c0343469,Row = 1 and Column = 1,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30773,5a381a8f52c57b32c0343469,Row = 1 and Column = 1,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30774,5a381a8f52c57b32c0343469,Row = 1 and Column = 2,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30775,5a381a8f52c57b32c0343469,Row = 1 and Column = 2,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30776,5a381a8f52c57b32c0343469,Row = 1 and Column = 3,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30777,5a381a8f52c57b32c0343469,Row = 1 and Column = 3,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30778,5a381a8f52c57b32c0343469,Row = 2 and Column = 1,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30779,5a381a8f52c57b32c0343469,Row = 2 and Column = 1,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30780,5a381a8f52c57b32c0343469,Row = 2 and Column = 2,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30781,5a381a8f52c57b32c0343469,Row = 2 and Column = 2,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30782,5a381a8f52c57b32c0343469,Row = 2 and Column = 3,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30783,5a381a8f52c57b32c0343469,Row = 2 and Column = 3,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30784,5a381a8f52c57b32c0343469,Row = 3 and Column = 1,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30785,5a381a8f52c57b32c0343469,Row = 3 and Column = 1,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30786,5a381a8f52c57b32c0343469,Row = 3 and Column = 2,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30787,5a381a8f52c57b32c0343469,Row = 3 and Column = 2,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30788,5a381a8f52c57b32c0343469,Row = 3 and Column = 3,Succession Plan Candidate,,Calculated,Boolean,,,Uncategorized,Default Areas
30789,5a381a8f52c57b32c0343469,Row = 3 and Column = 3,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30790,5a381a8f52c57b32c0343469,Row Count,Integration Event (Abstract),Row Count,Workday Delivered,Numeric,,,Background Process,Default Areas
30791,5a381a8f52c57b32c0343469,Row ID (REST API),Project Plan Phase Representation,WBS ID of Project Plan Phase,Workday Delivered,Text,,,Project Phase,REST API (internal)
30792,5a381a8f52c57b32c0343469,Row ID (REST API),Project Plan Task Representation,WBS ID of Project Plan Task,Workday Delivered,Text,,,Project Task,REST API (internal)
30793,5a381a8f52c57b32c0343469,Row Number for No Retro Prep EIB,Employee,,Calculated - Report Specific,Numeric,,,Uncategorized,Default Areas
30794,5a381a8f52c57b32c0343469,rowRegionName,Worksheets Componentable Linking (Derived),Region Name For Row Protection,Workday Delivered,Text,,,Uncategorized,Default Areas
30795,5a381a8f52c57b32c0343469,Row Sequence,Global,Returns sequential numbers for each row of a report,Workday Delivered,Numeric,,,Uncategorized,Report Writer
30796,5a381a8f52c57b32c0343469,Rows to Display on Inbox,Workday Account,Maximum number of rows in inbox,Workday Delivered,Numeric,,,Workday Account,Default Areas
30797,5a381a8f52c57b32c0343469,Row Type,Global,"Returns the type associated with the report row.  Values include Detail, Report Totals, Group Header <n> and Group Totals <n> where <n> denotes the level of the group.",Workday Delivered,Text,,,Uncategorized,Report Writer
30798,5a381a8f52c57b32c0343469,Royal Suffix (REST),Global Name Interface,Returns the royal suffix from the name.,Workday Delivered,Single instance,Country Predefined Person Name Component Value,,Name,REST API (internal)
30799,5a381a8f52c57b32c0343469,Royalty Amount,Customer Invoice Line,,Calculated - Report Specific,Numeric,,,Uncategorized,Default Areas
30800,5a381a8f52c57b32c0343469,Royalty Amount,Customer Invoice Line,,Calculated - Report Specific,Numeric,,,Uncategorized,Default Areas
30801,5a381a8f52c57b32c0343469,RPP or DPSP Registration Numbers,Worker Tax Election,Payroll Payee RPP,Workday Delivered,Single instance,RPP or DPSP Registration Numbers,,Payroll,Default Areas
30802,5a381a8f52c57b32c0343469,RSD,Global,The three-letter ISO currency code RSD.,Workday Delivered,Single instance,Currency,,Uncategorized,Default Areas
30803,5a381a8f52c57b32c0343469,RSP Above Midpoint (Between 111-130),Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30804,5a381a8f52c57b32c0343469,RSP Around Midpoint (Between 91-110),Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30805,5a381a8f52c57b32c0343469,RSP Below Midpoint (Between 70-90),Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30806,5a381a8f52c57b32c0343469,RSP Far Above Midpoint (Above 130),Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30807,5a381a8f52c57b32c0343469,RSP Far Below Midpoint (Under 70),Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
30808,5a381a8f52c57b32c0343469,RSP on Adjustment For,Adjustment For,,Calculated,Numeric,,,Uncategorized,Default Areas
30809,5a381a8f52c57b32c0343469,RSU Shares Granted,Worker,,Calculated - Report Specific,Numeric,,,Uncategorized,Default Areas
30810,5a381a8f52c57b32c0343469,RSU Shares Granted,Worker,,Calculated - Report Specific,Numeric,,,Uncategorized,Default Areas
30811,5a381a8f52c57b32c0343469,RTI Report Run Instance,RTI Report Run Instance,The RTI submission and HMRC response details.,Workday Delivered,Self referencing instance,RTI Report Run Instance,,RTI,Default Areas
30812,5a381a8f52c57b32c0343469,RUB,Global,The three-letter ISO currency code RUB.,Workday Delivered,Single instance,Currency,,Uncategorized,Default Areas
30813,5a381a8f52c57b32c0343469,Rule,Condition Rule,Identifies the rule and allows you to drill into the details and access related actions.,Workday Delivered,Self referencing instance,Condition Rule,,Condition Rules,Default Areas
30814,5a381a8f52c57b32c0343469,Rule Name,Grade Requirement Eligibility Rule,Returns the Rule Name of the Grade Requirement Eligibility Rule,Workday Delivered,Text,,,Student Records,Default Areas
30815,5a381a8f52c57b32c0343469,Rule Set Applied,Position and Job - All Staffing Models,The last rule set applied during student employment eligibility verification.,Workday Delivered,Single instance,Student Employment Eligibility Rule Set,,Student Staffing,Default Areas
30816,5a381a8f52c57b32c0343469,Rule Type,Student Eligibility Rule,The Type of the Student Eligibility Rule.,Workday Delivered,Single instance,Eligibility Rule Type,,Academic Foundation,Default Areas
30817,5a381a8f52c57b32c0343469,Run As,Future Scheduled Process,Returns the Person firing the Time Based Trigger or specified as Run-As user on the Workflow Step,Workday Delivered,Single instance,Person,,Background Process,Default Areas
30818,5a381a8f52c57b32c0343469,Run As User,Workflow Step,Returns System user for Business Process Step,Workday Delivered,Single instance,Workday Account,,Business Process,Default Areas
30819,5a381a8f52c57b32c0343469,Run by,Candidate Audited Actions,The user who initiated the search. This does return non-workers.,Workday Delivered,Single instance,Process-maintained Role,,Recruiting,Default Areas
30820,5a381a8f52c57b32c0343469,Run by Worker,Customer Invoice Printing Run,Worker who initiated Customer Invoice Printing Run,Workday Delivered,Single instance,Worker,,Worker,Default Areas
30821,5a381a8f52c57b32c0343469,Run by Worker,Candidate Audited Actions,The worker who initiated the search. This does not return non-workers.,Workday Delivered,Single instance,Worker,,Recruiting,Default Areas
30822,5a381a8f52c57b32c0343469,Run Calculation Criteria,Bank Routing Rule Line,Run Calculation Criteria used by this Line,Workday Delivered,Multi-instance,Calculation,,Bank Routing Rule,Default Areas
30823,5a381a8f52c57b32c0343469,Run Categories for Periods,Payroll Input,Returns Run Categories for Periods passed,Workday Delivered,Multi-instance,Run Category,Period,Payroll,Data Source Filter (Internal)
30824,5a381a8f52c57b32c0343469,Run Category,Pay Group Detail,The run category.,Workday Delivered,Single instance,Run Category,,Payroll,Default Areas
30825,5a381a8f52c57b32c0343469,Run Category,Payroll Result Line,The run category for this result.,Workday Delivered,Single instance,Run Category,,Payroll,Default Areas
30826,5a381a8f52c57b32c0343469,Run Category,Payment,The run category for the payment.,Workday Delivered,Single instance,Run Category,,Payroll,Default Areas
30827,5a381a8f52c57b32c0343469,Run Category,Taggable,Run Category as Worktag,Workday Delivered,Single instance,Run Category,,"Worktags - All Functional Areas

Worktags - Payroll",Default Areas
