recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
246,5a381a8f52c57b32c0343469,11 - Non-Qualified Pension-Section 457 Dist YTD,W-2C,"Amount of Non-qualified pension, section 457 distributions on the corrected W-2.",Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
247,5a381a8f52c57b32c0343469,11 - Non-Qualified Pension-Section 457 Dist YTD,W-2GU,The amount reported in W-2GU Box 11 - Non-Qualified Pension-Section 457 Dist YTD.,Workday Delivered,Currency,,,Year End,Default Areas
248,5a381a8f52c57b32c0343469,11 - Non-Qualified Pension-Section 457 Dist YTD,W-2VI,The amount reported in W-2VI Box 11 - Non-Qualified Pension-Section 457 Dist YTD.,Workday Delivered,Currency,,,Year End,Default Areas
249,5a381a8f52c57b32c0343469,11 - Nonqualified Plans,W-2,Total amount of non-qualified plans as reported in box 11,Workday Delivered,Currency,,,W-2,Default Areas
250,5a381a8f52c57b32c0343469,11 - Nonqualified Plans,W-2C,Total amount of non-qualified plans as reported in box 11 on the corrected W-2.,Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
251,5a381a8f52c57b32c0343469,11 - Nonqualified Plans,W-2 Detail,Amount reported in box 11.,Workday Delivered,Currency,,,W-2,Default Areas
252,5a381a8f52c57b32c0343469,11 - Nonqualified Plans Previous Value,W-2 Detail,"Previous amount reported in box 11, valid for W-2C's only.",Workday Delivered,Currency,,,W-2,Default Areas
253,5a381a8f52c57b32c0343469,11 - Street address (including room or suite no.),1094-C,1094-C Box 11 - Street address (including room or suite no.),Workday Delivered,Text,,,ACA IRS Reporting,Default Areas
254,5a381a8f52c57b32c0343469,12,Global,The numeric constant 12.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
255,5a381a8f52c57b32c0343469,-12,Global,The numeric constant -12.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
256,5a381a8f52c57b32c0343469,12. Gastos Reemb. y Beneficios Marginales - Reimb. Expenses and Fringe Benefits,W-2PR,Box 12 amount as reported on W-2PR form.,Workday Delivered,Currency,,,Year End,Default Areas
257,5a381a8f52c57b32c0343469,12. Passport Number,RTI,12. Passport Number,Workday Delivered,Text,,,Worker,Default Areas
258,5a381a8f52c57b32c0343469,120,Global,,Calculated,Numeric,,,Uncategorized,Default Areas
259,5a381a8f52c57b32c0343469,-120,Global,,Calculated,Numeric,,,Uncategorized,Default Areas
260,5a381a8f52c57b32c0343469,120 Days Ago,Global,14 Days Ago,Calculated,Date,,,Uncategorized,Default Areas
261,5a381a8f52c57b32c0343469,122 - RESP accumulated income payments paid to other (included in box 040),T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 122 - RESP accumulated income payments paid to other (included in box 040).",Workday Delivered,Currency,,,Year End,Default Areas
262,5a381a8f52c57b32c0343469,123 - Payments from a revoked DPSP,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 123 - Payments from a revoked DPSP.",Workday Delivered,Currency,,,Year End,Default Areas
263,5a381a8f52c57b32c0343469,124 - Board and lodging at special work sites,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 124 - Board and lodging at special work sites.",Workday Delivered,Currency,,,Year End,Default Areas
264,5a381a8f52c57b32c0343469,125 - Disability benefits paid out of a superannuation or pension plan,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 125 - Disability benefits paid out of a superannuation or pension plan.",Workday Delivered,Currency,,,Year End,Default Areas
265,5a381a8f52c57b32c0343469,126,Leave Request Event,,Calculated,Numeric,,,Uncategorized,Default Areas
266,5a381a8f52c57b32c0343469,126 - Pre-1990 RPP past service contributions (included in box 032),T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 126 - Pre-1990 RPP past service contributions (included in box 032).",Workday Delivered,Currency,,,Year End,Default Areas
267,5a381a8f52c57b32c0343469,127 - Veterans' benefits,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 127 - Veterans' benefits.",Workday Delivered,Currency,,,Year End,Default Areas
268,5a381a8f52c57b32c0343469,128,Global,,Calculated,Numeric,,,Global,Default Areas
269,5a381a8f52c57b32c0343469,129 - Tax deferred cooperative share,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 129 - Tax deferred cooperative share.",Workday Delivered,Currency,,,Year End,Default Areas
270,5a381a8f52c57b32c0343469,12a,W-2,The amount corresponding to the related Box 12 code. The first of four possible box 12 values.,Workday Delivered,Currency,,,W-2,Default Areas
271,5a381a8f52c57b32c0343469,12a,W-2C,The amount corresponding to the related Box 12 code. The first of four possible box 12 values on the corrected W-2.,Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
272,5a381a8f52c57b32c0343469,12a,W-2GU,Amount for W-2GU Box 12a.,Workday Delivered,Currency,,,Year End,Default Areas
273,5a381a8f52c57b32c0343469,12a,W-2VI,Amount for W-2VI Box 12a.,Workday Delivered,Currency,,,Year End,Default Areas
274,5a381a8f52c57b32c0343469,12a Calendar Year,W-2 All,Calendar Year for Box 12a.,Workday Delivered,Text,,,W-2,Default Areas
275,5a381a8f52c57b32c0343469,12a Calendar Year,W-2GU,Calendar Year for W-2GU Box 12a.,Workday Delivered,Text,,,Year End,Default Areas
276,5a381a8f52c57b32c0343469,12a Calendar Year,W-2VI,Calendar Year for W-2VI Box 12a.,Workday Delivered,Text,,,Year End,Default Areas
277,5a381a8f52c57b32c0343469,12a Code,W-2 All,The first box 12 code.,Workday Delivered,Text,,,W-2,Default Areas
278,5a381a8f52c57b32c0343469,12a Code,W-2GU,Code for W-2GU Box 12a.,Workday Delivered,Text,,,Year End,Default Areas
279,5a381a8f52c57b32c0343469,12a Code,W-2VI,Code for W-2VI Box 12a.,Workday Delivered,Text,,,Year End,Default Areas
280,5a381a8f52c57b32c0343469,12b,W-2,The amount corresponding to the related Box 12 code. The second of four possible box 12 values.,Workday Delivered,Currency,,,W-2,Default Areas
281,5a381a8f52c57b32c0343469,12b,W-2C,The amount corresponding to the related Box 12 code. The second of four possible box 12 values on the corrected W-2.,Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
282,5a381a8f52c57b32c0343469,12b,W-2GU,Amount for W-2GU Box 12b.,Workday Delivered,Currency,,,Year End,Default Areas
283,5a381a8f52c57b32c0343469,12b,W-2VI,Amount for W-2VI Box 12b.,Workday Delivered,Currency,,,Year End,Default Areas
284,5a381a8f52c57b32c0343469,12b Calendar Year,W-2 All,The calendar year for Box 12-b.,Workday Delivered,Text,,,W-2,Default Areas
285,5a381a8f52c57b32c0343469,12b Calendar Year,W-2GU,Calendar Year for W-2GU Box 12b.,Workday Delivered,Text,,,Year End,Default Areas
286,5a381a8f52c57b32c0343469,12b Calendar Year,W-2VI,Calendar Year for W-2VI Box 12b.,Workday Delivered,Text,,,Year End,Default Areas
287,5a381a8f52c57b32c0343469,12b Code,W-2 All,The second box 12 code.,Workday Delivered,Text,,,W-2,Default Areas
288,5a381a8f52c57b32c0343469,12b Code,W-2GU,Code for W-2GU Box 12b.,Workday Delivered,Text,,,Year End,Default Areas
289,5a381a8f52c57b32c0343469,12b Code,W-2VI,Code for W-2VI Box 12b.,Workday Delivered,Text,,,Year End,Default Areas
290,5a381a8f52c57b32c0343469,12c,W-2,The amount corresponding to the related Box 12 code. The third of four possible box 12 values.,Workday Delivered,Currency,,,W-2,Default Areas
291,5a381a8f52c57b32c0343469,12c,W-2C,The amount corresponding to the related Box 12 code. The third of four possible box 12 values on the corrected W-2.,Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
292,5a381a8f52c57b32c0343469,12c,W-2GU,Amount for W-2GU Box 12c.,Workday Delivered,Currency,,,Year End,Default Areas
293,5a381a8f52c57b32c0343469,12c,W-2VI,Amount for W-2VI Box 12c.,Workday Delivered,Currency,,,Year End,Default Areas
294,5a381a8f52c57b32c0343469,12c Calendar Year,W-2 All,The calendar year for Box 12-c.,Workday Delivered,Text,,,W-2,Default Areas
295,5a381a8f52c57b32c0343469,12c Calendar Year,W-2GU,Calendar Year for W-2GU Box 12c.,Workday Delivered,Text,,,Year End,Default Areas
296,5a381a8f52c57b32c0343469,12c Calendar Year,W-2VI,Calendar Year for W-2VI Box 12c.,Workday Delivered,Text,,,Year End,Default Areas
297,5a381a8f52c57b32c0343469,12c Code,W-2 All,The third box 12 code.,Workday Delivered,Text,,,W-2,Default Areas
298,5a381a8f52c57b32c0343469,12c Code,W-2GU,Code for W-2GU Box 12c.,Workday Delivered,Text,,,Year End,Default Areas
299,5a381a8f52c57b32c0343469,12c Code,W-2VI,Code for W-2VI Box 12c.,Workday Delivered,Text,,,Year End,Default Areas
300,5a381a8f52c57b32c0343469,12 - City or town,1094-C,1094-C Box 12 - City or town,Workday Delivered,Text,,,ACA IRS Reporting,Default Areas
301,5a381a8f52c57b32c0343469,12d,W-2,The amount corresponding to the related Box 12 code. The last of four possible box 12 values.,Workday Delivered,Currency,,,W-2,Default Areas
302,5a381a8f52c57b32c0343469,12d,W-2C,The amount corresponding to the related Box 12 code. The last of four possible box 12 values on the corrected W-2.,Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
303,5a381a8f52c57b32c0343469,12d,W-2GU,Amount for W-2GU Box 12d.,Workday Delivered,Currency,,,Year End,Default Areas
304,5a381a8f52c57b32c0343469,12d,W-2VI,Amount for W-2VI Box 12d.,Workday Delivered,Currency,,,Year End,Default Areas
305,5a381a8f52c57b32c0343469,12d Calendar Year,W-2 All,The calendar year for Box 12-d.,Workday Delivered,Text,,,W-2,Default Areas
306,5a381a8f52c57b32c0343469,12d Calendar Year,W-2GU,Calendar Year for W-2GU Box 12d.,Workday Delivered,Text,,,Year End,Default Areas
307,5a381a8f52c57b32c0343469,12d Calendar Year,W-2VI,Calendar Year for W-2VI Box 12d.,Workday Delivered,Text,,,Year End,Default Areas
308,5a381a8f52c57b32c0343469,12d Code,W-2 All,The last box 12 code.,Workday Delivered,Text,,,W-2,Default Areas
309,5a381a8f52c57b32c0343469,12d Code,W-2GU,Code for W-2GU Box 12d.,Workday Delivered,Text,,,Year End,Default Areas
310,5a381a8f52c57b32c0343469,12d Code,W-2VI,Code for W-2VI Box 12d.,Workday Delivered,Text,,,Year End,Default Areas
311,5a381a8f52c57b32c0343469,12 - Employer state or province,1095-C,1095-C - Box 12 - Employer State or province,Workday Delivered,Text,,,ACA IRS Reporting,Default Areas
312,5a381a8f52c57b32c0343469,12 - Social insurance number,T4,Worker's social insurance number reported on the T4.,Workday Delivered,Text,,,Year End,Default Areas
313,5a381a8f52c57b32c0343469,13,Global,The numeric constant 13.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
314,5a381a8f52c57b32c0343469,-13,Global,The numeric constant -13.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
315,5a381a8f52c57b32c0343469,13. Address Line 1,RTI,13. Address line 1,Workday Delivered,Text,,,Worker,Default Areas
316,5a381a8f52c57b32c0343469,13. Cont. Retenida - Tax Withheld,W-2PR,Box 13 amount as reported on W-2PR form.,Workday Delivered,Currency,,,Year End,Default Areas
317,5a381a8f52c57b32c0343469,1-3%,Global,,Calculated,Text,,,Uncategorized,Default Areas
318,5a381a8f52c57b32c0343469,130,Global,,Calculated,Numeric,,,Uncategorized,Default Areas
319,5a381a8f52c57b32c0343469,130 - Apprenticeship incentive grant or Apprenticeship completion grant,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 130 - Apprenticeship incentive grant or Apprenticeship completion grant.",Workday Delivered,Currency,,,Year End,Default Areas
320,5a381a8f52c57b32c0343469,1-30 True False,Purchase Order Line,,Calculated,Boolean,,,Uncategorized,Default Areas
321,5a381a8f52c57b32c0343469,131 - Registered disability savings plan (RDSP),T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 131 - Registered disability savings plan (RDSP).",Workday Delivered,Currency,,,Year End,Default Areas
322,5a381a8f52c57b32c0343469,132 - Wage Earner Protection Program (WEPP),T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 132 - Wage Earner Protection Program (WEPP).",Workday Delivered,Currency,,,Year End,Default Areas
323,5a381a8f52c57b32c0343469,133 - Variable pension benefits,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 133 - Variable pension benefits.",Workday Delivered,Currency,,,Year End,Default Areas
324,5a381a8f52c57b32c0343469,134 - Tax-Free Savings Account (TFSA) taxable amount,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 134 - Tax-Free Savings Account (TFSA) taxable amount.",Workday Delivered,Currency,,,Year End,Default Areas
325,5a381a8f52c57b32c0343469,135,Global,,Calculated,Numeric,,,Uncategorized,Default Areas
326,5a381a8f52c57b32c0343469,135 - Recipient-paid premiums for private health services plans,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 135 - Recipient-paid premiums for private health services plans.",Workday Delivered,Currency,,,Year End,Default Areas
327,5a381a8f52c57b32c0343469,136 - Federal Income Support for Parents of Murdered or Missing Children grant (PMMC),T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 136 - Federal Income Support for Parents of Murdered or Missing Children grant (PMMC).",Workday Delivered,Currency,,,Year End,Default Areas
328,5a381a8f52c57b32c0343469,13 - Employer country and ZIP or foreign postal code,1095-C,1095-C - Box 13 - Employer Country and ZIP or foreign postal code,Workday Delivered,Text,,,ACA IRS Reporting,Default Areas
329,5a381a8f52c57b32c0343469,13 -  Retirement plan Box,W-2,Returns  true if worker was an active participant in an employers retirement plan.,Workday Delivered,Boolean,,,W-2,Default Areas
330,5a381a8f52c57b32c0343469,13 -  Retirement plan Box,W-2C,Returns  true if worker was an active participant in an employers retirement plan on the corrected W-2.,Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
331,5a381a8f52c57b32c0343469,13 - State or province,1094-C,1094-C Box 13 - State or province,Workday Delivered,Text,,,ACA IRS Reporting,Default Areas
332,5a381a8f52c57b32c0343469,13 - Statutory employee,W-2,Returns true if worker is considered a statutory employee as defined by the IRS.,Workday Delivered,Boolean,,,W-2,Default Areas
333,5a381a8f52c57b32c0343469,13 - Statutory employee,W-2C,Returns true if worker is considered a statutory employee as defined by the IRS on the corrected W-2.,Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
334,5a381a8f52c57b32c0343469,13 - Third-party sick pay,W-2,Returns true if third-party is filling the W-2 due to sick pay for insured employee.,Workday Delivered,Boolean,,,W-2,Default Areas
335,5a381a8f52c57b32c0343469,13 - Third-party sick pay,W-2C,Returns true if third-party is filling the W-2 due to sick pay for insured employee on the corrected W-2.,Workday Delivered,Multi-instance,W-2 Detail,,W-2,Default Areas
336,5a381a8f52c57b32c0343469,14,Global,The numeric constant 14.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
337,5a381a8f52c57b32c0343469,-14,Global,The numeric constant -14.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
338,5a381a8f52c57b32c0343469,14. Address Line 2,RTI,14. Address line 2,Workday Delivered,Text,,,Worker,Default Areas
339,5a381a8f52c57b32c0343469,14. Fondo de Retiro Gubernamental - Governmental Retirement Fund,W-2PR,Box 14 amount as reported on W-2PR form.,Workday Delivered,Currency,,,Year End,Default Areas
340,5a381a8f52c57b32c0343469,140,Global,,Calculated,Numeric,,,Uncategorized,Default Areas
341,5a381a8f52c57b32c0343469,140,Leave Request Event,140 days - 20 weeks,Calculated,Numeric,,,Leave of Absence,Default Areas
342,5a381a8f52c57b32c0343469,141. SA UTR,RTI,141. SA UTR,Workday Delivered,Text,,,Company,Default Areas
343,5a381a8f52c57b32c0343469,142. COTAX Reference,RTI,142. COTAX Reference,Workday Delivered,Text,,,Company,Default Areas
344,5a381a8f52c57b32c0343469,142 - Indian (exempt income) - Eligible retiring allowances (for 2009 and prior years only),T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 142 - Indian (exempt income) - Eligible retiring allowances (for 2009 and prior years only).",Workday Delivered,Currency,,,Year End,Default Areas
345,5a381a8f52c57b32c0343469,143 - Indian (exempt income) - Non-eligible retiring allowances (for 2009 and prior years only),T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 143 - Indian (exempt income) - Non-eligible retiring allowances (for 2009 and prior years only).",Workday Delivered,Currency,,,Year End,Default Areas
346,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category A],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
347,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category B],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
348,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category C],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
349,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category D],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
350,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category E],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
351,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category I],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
352,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category J],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
353,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category K],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
354,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category L],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
355,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category M],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
356,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category X],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
357,5a381a8f52c57b32c0343469,144. Scheme Contracted Out Number (SCON) [Category Z],RTI FPS,144. Scheme Contracted Out Number (SCON),Workday Delivered,Text,,,National Insurance,Default Areas
358,5a381a8f52c57b32c0343469,144 - Indian (exempt income) - Other income,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 144 - Indian (exempt income) - Other income.",Workday Delivered,Currency,,,Year End,Default Areas
359,5a381a8f52c57b32c0343469,145. Occpen Indicator,RTI,145. OccPen indicator,Workday Delivered,Text,,,Employment,Default Areas
360,5a381a8f52c57b32c0343469,146. Trivial commutation payment type,RTI FPS,146. Trivial commutation payment type,Workday Delivered,Text,,,Payments,Default Areas
361,5a381a8f52c57b32c0343469,146 - Indian (exempt income) - Pension or superannuation,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 146 - Indian (exempt income) - Pension or superannuation.",Workday Delivered,Currency,,,Year End,Default Areas
362,5a381a8f52c57b32c0343469,147. Payment to a non-individual,RTI,147. Payment to a Non-Indivudal,Workday Delivered,Text,,,Employment,Default Areas
363,5a381a8f52c57b32c0343469,148,Global,,Calculated,Numeric,,,Global,Default Areas
364,5a381a8f52c57b32c0343469,148. Trivial commutation payment,RTI FPS,148. Trivial commutation payment : WHOLE : NULLABLE,Workday Delivered,Currency,,,Payments,Default Areas
365,5a381a8f52c57b32c0343469,148 - Indian (exempt income) - Lump-sum payments,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 148 - Indian (exempt income) - Lump-sum payments.",Workday Delivered,Currency,,,Year End,Default Areas
366,5a381a8f52c57b32c0343469,149. Value of benefits taxed via payroll year to date,RTI FPS,149. Value of benefits taxed via payroll YTD : DECIMAL : NULLABLE,Workday Delivered,Currency,,,Payments,Default Areas
367,5a381a8f52c57b32c0343469,14 - Country and ZIP or foreign postal code,1094-C,1094-C Box 14 - Country and ZIP or foreign postal code,Workday Delivered,Text,,,ACA IRS Reporting,Default Areas
368,5a381a8f52c57b32c0343469,14 Days Ago,Global,14 Days Ago,Calculated,Date,,,Uncategorized,Default Areas
369,5a381a8f52c57b32c0343469,14 - Employment income,T4,The amount reported in the T4 box 14.,Workday Delivered,Currency,,,Year End,Default Areas
370,5a381a8f52c57b32c0343469,14 - Offer of Coverage (enter required code),1095-C,1095-C - Box 14 - Offer of Coverage (enter required code),Workday Delivered,Multi-instance,ACA Report Form Box (Month Based),,ACA IRS Reporting,Default Areas
371,5a381a8f52c57b32c0343469,15,Global,The numeric constant 15.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
372,5a381a8f52c57b32c0343469,-15,Global,The numeric constant -15.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
373,5a381a8f52c57b32c0343469,15. Address Line 3,RTI,15. Address line 3,Workday Delivered,Text,,,Worker,Default Areas
374,5a381a8f52c57b32c0343469,15. Aportaciones a Planes Cualific. - Contributions to CODA PLANS,W-2PR,Box 15 amount as reported on W-2PR form.,Workday Delivered,Currency,,,Year End,Default Areas
375,5a381a8f52c57b32c0343469,"150. Value of employee pension contributions paid under ""net pay arrangements"" year to date",RTI FPS,150. Value of employee pension contributions under net pay arrangement YTD : DECIMAL : NULLABLE,Workday Delivered,Currency,,,Payments,Default Areas
376,5a381a8f52c57b32c0343469,150 - Labour Adjustment Benefits Act and Appropriation Acts,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 150 - Labour Adjustment Benefits Act and Appropriation Acts.",Workday Delivered,Currency,,,Year End,Default Areas
377,5a381a8f52c57b32c0343469,151. Value of employee pension contributions that are not paid under a net pay arrangement year to date,RTI FPS,151. Value of employee pension contributions not under net pay arrangement YTD : DECIMAL : NULLABLE,Workday Delivered,Currency,,,Payments,Default Areas
378,5a381a8f52c57b32c0343469,152. Indicator of individual on strike in period,RTI FPS,152. Indicator of individual on strike in period,Workday Delivered,Text,,,Payments,Default Areas
379,5a381a8f52c57b32c0343469,152 - SUBP qualified under the Income Tax Act,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 152 - SUBP qualified under the Income Tax Act.",Workday Delivered,Currency,,,Year End,Default Areas
380,5a381a8f52c57b32c0343469,153. Indicator of unpaid absence in period,RTI FPS,153. Indicator of unpaid absence in period,Workday Delivered,Text,,,Payments,Default Areas
381,5a381a8f52c57b32c0343469,154,Global,,Calculated,Numeric,,,Leave of Absence,Default Areas
382,5a381a8f52c57b32c0343469,154. Late PAYE reporting reason,RTI FPS,154. Late PAYE reporting reason,Workday Delivered,Text,,,Payments,Default Areas
383,5a381a8f52c57b32c0343469,154 - Cash award or prize from payer,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 154 - Cash award or prize from payer.",Workday Delivered,Currency,,,Year End,Default Areas
384,5a381a8f52c57b32c0343469,156 - Bankruptcy settlement,T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 156 - Bankruptcy settlement.",Workday Delivered,Currency,,,Year End,Default Areas
385,5a381a8f52c57b32c0343469,158,Global,,Calculated,Numeric,,,Global,Default Areas
386,5a381a8f52c57b32c0343469,"158 - Lump-sum payments that you cannot transfer, that are not reported elsewhere (included in box 018)",T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 158 - Lump-sum payments that you cannot transfer, that are not reported elsewhere (included in box 018).",Workday Delivered,Currency,,,Year End,Default Areas
387,5a381a8f52c57b32c0343469,"15 - Employee Share of Lowest Cost Monthly Premium, for Self-Only Minimum Value Coverage",1095-C,"1095-C - Box 15 - Employee Share of Lowest Cost Monthly Premium, for Self-Only Minimum Value Coverage",Workday Delivered,Multi-instance,ACA Report Form Box (Month Based),,ACA IRS Reporting,Default Areas
388,5a381a8f52c57b32c0343469,15 - Name of person to contact,1094-C,1094-C Box 15 - Name of person to contact,Workday Delivered,Text,,,ACA IRS Reporting,Default Areas
389,5a381a8f52c57b32c0343469,15 - State - Employer's State ID Number,W-2 All,Employers State tax identification number.,Workday Delivered,Text,,,W-2,Default Areas
390,5a381a8f52c57b32c0343469,15 - State - Employer's State ID Number,W-2 All,The payroll tax state code as reported in box 15.,Workday Delivered,Multi-instance,W-2 All,,W-2,Default Areas
391,5a381a8f52c57b32c0343469,15 - State - Employer's state ID number (Previous),W-2 All,Employer's previous State tax identification number for the corrected W-2.,Workday Delivered,Text,,,W-2,Default Areas
392,5a381a8f52c57b32c0343469,16,Global,The numeric constant 16.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
393,5a381a8f52c57b32c0343469,-16,Global,The numeric constant -16.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
394,5a381a8f52c57b32c0343469,16. Address Line 4,RTI,16. Address line 4,Workday Delivered,Text,,,Worker,Default Areas
395,5a381a8f52c57b32c0343469,1609.2,Global,,Calculated,Numeric,,,Uncategorized,Default Areas
396,5a381a8f52c57b32c0343469,162 - Non Contributor RPP Past Service pre-1990 contributions (included in box 032),T4A,"The amount reported in the T4A box Other Information, Detail Reporting Code 162 - Non Contributor RPP Past Service pre-1990 contributions (included in box 032).",Workday Delivered,Currency,,,Year End,Default Areas
397,5a381a8f52c57b32c0343469,-168,Global,,Calculated,Numeric,,,Uncategorized,Default Areas
398,5a381a8f52c57b32c0343469,168. Flexibly accessing pension rights,RTI FPS,168. Flexibly accessing pension rights,Workday Delivered,Text,,,Payments,Default Areas
399,5a381a8f52c57b32c0343469,169. Value of earnings above the PT up to and including the UEL year to date [Category A],RTI FPS,169. Value of earnings above the PT up to and including the UEL YTD : DECIMAL,Workday Delivered,Currency,,,National Insurance,Default Areas
400,5a381a8f52c57b32c0343469,169. Value of earnings above the PT up to and including the UEL year to date [Category B],RTI FPS,169. Value of earnings above the PT up to and including the UEL YTD : DECIMAL,Workday Delivered,Currency,,,National Insurance,Default Areas
401,5a381a8f52c57b32c0343469,169. Value of earnings above the PT up to and including the UEL year to date [Category C],RTI FPS,169. Value of earnings above the PT up to and including the UEL YTD : DECIMAL,Workday Delivered,Currency,,,National Insurance,Default Areas
402,5a381a8f52c57b32c0343469,169. Value of earnings above the PT up to and including the UEL year to date [Category H],RTI FPS,169. Value of earnings above the PT up to and including the UEL YTD : DECIMAL,Workday Delivered,Currency,,,National Insurance,Default Areas
403,5a381a8f52c57b32c0343469,169. Value of earnings above the PT up to and including the UEL year to date [Category J],RTI FPS,169. Value of earnings above the PT up to and including the UEL YTD : DECIMAL,Workday Delivered,Currency,,,National Insurance,Default Areas
404,5a381a8f52c57b32c0343469,169. Value of earnings above the PT up to and including the UEL year to date [Category M],RTI FPS,169. Value of earnings above the PT up to and including the UEL YTD : DECIMAL,Workday Delivered,Currency,,,National Insurance,Default Areas
405,5a381a8f52c57b32c0343469,169. Value of earnings above the PT up to and including the UEL year to date [Category X],RTI FPS,169. Value of earnings above the PT up to and including the UEL YTD : DECIMAL,Workday Delivered,Currency,,,National Insurance,Default Areas
406,5a381a8f52c57b32c0343469,169. Value of earnings above the PT up to and including the UEL year to date [Category Z],RTI FPS,169. Value of earnings above the PT up to and including the UEL YTD : DECIMAL,Workday Delivered,Currency,,,National Insurance,Default Areas
407,5a381a8f52c57b32c0343469,"16 - Applicable Section 4980H Safe Harbor (enter code, if applicable)",1095-C,"1095-C - Box 16 - Applicable Section 4980H Safe Harbor (enter code, if applicable)",Workday Delivered,Multi-instance,ACA Report Form Box (Month Based),,ACA IRS Reporting,Default Areas
408,5a381a8f52c57b32c0343469,16B. Aportaciones al Programa Ahorra y Duplica tu Dinero - Contributions to the Save and Double your Money Program,W-2PR,Box 16B amount as reported on W-2PR form.,Workday Delivered,Currency,,,Year End,Default Areas
