recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
6183,5a381a8f52c57b32c0343469,Certificate of Insurance Date,Supplier,The certificate of insurance date for the supplier.,Workday Delivered,Date,,,Date or Time Period,Default Areas
6184,5a381a8f52c57b32c0343469,Certificate of Insurance Date,Supplier Invoice Document,The certificate of insurance date for the supplier invoice.,Workday Delivered,Date,,,Date or Time Period,Default Areas
6185,5a381a8f52c57b32c0343469,Certificate of Insurance Date,Supplier Change Abstract,The date specified for the certificate of insurance for the supplier.,Workday Delivered,Date,,,Suppliers,Default Areas
6186,5a381a8f52c57b32c0343469,Certificate of Insurance Overdue,Supplier,,Calculated,Boolean,,,Uncategorized,Default Areas
6187,5a381a8f52c57b32c0343469,Certificate of Insurance Renewal Date,Supplier,,Calculated,Date,,,Date or Time Period,Default Areas
6188,5a381a8f52c57b32c0343469,Certificate of Non-residence,Payroll Tax Withholding Form Data,Get the Certificate of Non-residence.,Workday Delivered,Boolean,,,Worker Tax Elections,Default Areas
6189,5a381a8f52c57b32c0343469,Certification,Certification,Identifies the certification and allows you to drill into the details and access allowed actions.,Workday Delivered,Self referencing instance,Certification,,Skills and Experience,Default Areas
6190,5a381a8f52c57b32c0343469,Certification,Certification,Identifies the Certification and allows you to drill into the details and access related actions.,Workday Delivered,Self referencing instance,Certification,,Skills and Experience,Default Areas
6191,5a381a8f52c57b32c0343469,Certification,Worker,The certification and related workers with the certification.,Workday Delivered,Multi-instance,Certification,,Skills and Experience,Default Areas
6192,5a381a8f52c57b32c0343469,Certification,Recruitable Certification,The Certification for a Recruitable Certification,Workday Delivered,Single instance,Certification,,Student Recruiting and Admissions,Default Areas
6193,5a381a8f52c57b32c0343469,Certification,Dynamic Resource Pool,Contains the Certifications associated with Project Dynamic Resource Pool.,Workday Delivered,Multi-instance,Certification,,Skills and Experience,Default Areas
6194,5a381a8f52c57b32c0343469,Certification Attachment,Certification,"Returns yes or no, based on whether is a certification is attached or not",Workday Delivered,Boolean,,,Skills and Experience,Default Areas
6195,5a381a8f52c57b32c0343469,Certification Expiration Date,Supplier,The MBE/WMBE certification expiration date of the supplier,Workday Delivered,Date,,,Date or Time Period,Default Areas
6196,5a381a8f52c57b32c0343469,Certification Expiration Date,Supplier Change Abstract,The MBE/WMBE certification expiration date of the supplier.,Workday Delivered,Date,,,Suppliers,Default Areas
6197,5a381a8f52c57b32c0343469,Certification Name,Certification,The name or type of the certification.,Workday Delivered,Text,,,Skills and Experience,Default Areas
6198,5a381a8f52c57b32c0343469,Certification Number,Certification,Certification Number for a certification.,Workday Delivered,Text,,,Skills and Experience,Default Areas
6199,5a381a8f52c57b32c0343469,Certification Number,Recruitable Certification,The certification number,Workday Delivered,Text,,,Student Recruiting and Admissions,Default Areas
6200,5a381a8f52c57b32c0343469,Certifications,Worker,"The certification achievement issued to a worker. Allows you to drill into the issued certification, its details, and the related actions.",Workday Delivered,Multi-instance,Certification,,Skills and Experience,Default Areas
6201,5a381a8f52c57b32c0343469,Certifications,Skill Qualification Enabled,Contains the targeted certifications.,Workday Delivered,Multi-instance,Certification,,Skills and Experience,Default Areas
6202,5a381a8f52c57b32c0343469,Certifications,Pre-Hire,Contains the certifications that a pre-hire has been issued.,Workday Delivered,Multi-instance,Certification,,Skills and Experience,Default Areas
6203,5a381a8f52c57b32c0343469,Certifications,Talent Review Document,Contains the certifications that have been issued to the worker for this talent review.,Workday Delivered,Multi-instance,Certification,,Skills and Experience,Default Areas
6204,5a381a8f52c57b32c0343469,Certifications,Certification Event,Returns all the employee certifications attached to this event.,Workday Delivered,Multi-instance,Certification,,Skills and Experience,Default Areas
6205,5a381a8f52c57b32c0343469,Certifications,Student Application,The certifications for a Student Application,Workday Delivered,Multi-instance,Recruitable Certification,,Student Recruiting and Admissions,Default Areas
6206,5a381a8f52c57b32c0343469,Certifications,Academic Affiliate,The academic affiliate’s certifications.,Workday Delivered,Multi-instance,Certification,,"Academic Affiliate

Skills and Experience",Default Areas
6207,5a381a8f52c57b32c0343469,Certifications as Certification Issuer,Worker,"Contains the certifications or licenses that a worker has been issued, shown as the Certification Issuer",Workday Delivered,Multi-instance,Certification,,Skills and Experience,Indexed Reporting
6208,5a381a8f52c57b32c0343469,Certifications as Text,Worker,Contains the certifications that a worker has been issued.,Workday Delivered,Text,,,Skills and Experience,CRF/RDS (Internal)
6209,5a381a8f52c57b32c0343469,Certification - Selected,Certification,Returns the selected certification if this certification is not manually entered.,Workday Delivered,Single instance,Certification,,Skills and Experience,Default Areas
6210,5a381a8f52c57b32c0343469,Certifications for Committee Candidate,Committee Member,"Returns the Certification names, if they exist, for a committee membership candidate.",Workday Delivered,Multi-instance,Certification,,Committee Candidates,Default Areas
6211,5a381a8f52c57b32c0343469,Certifications Section,Talent Review Document,Returns True when this Talent Review Document has the Certifications Section on the Template.,Workday Delivered,Boolean,,,Talent,Default Areas
6212,5a381a8f52c57b32c0343469,Certifications Section,Worker,Returns True when the user has access to the Certifications Section.,Workday Delivered,Boolean,,,Talent,Default Areas
6213,5a381a8f52c57b32c0343469,Certifications using this Specialty,Specialty,Certifications listing this as a specialty.,Workday Delivered,Multi-instance,Certification,,Skills and Experience,Default Areas
6214,5a381a8f52c57b32c0343469,Certified,Effort Certification Line,Returns True if the effort has been certified.,Workday Delivered,Boolean,,,Effort Certification,Default Areas
6215,5a381a8f52c57b32c0343469,Certified By,Supplier,The MBE/WMBE certifier of the supplier,Workday Delivered,Text,,,Suppliers,Default Areas
6216,5a381a8f52c57b32c0343469,Certified By,Supplier Change Abstract,The MBE/WMBE certifier of the supplier.,Workday Delivered,Text,,,Suppliers,Default Areas
6217,5a381a8f52c57b32c0343469,Certifier or Issuer,Certification,The issuer of the certification.,Workday Delivered,Text,,,Skills and Experience,Default Areas
6218,5a381a8f52c57b32c0343469,CF_Cost_Center_Plus_Sign_RM,Cost Center,,Calculated,Text,,,Uncategorized,Default Areas
6219,5a381a8f52c57b32c0343469,CF_Cost_Center_Rm,Cost Center,,Calculated,Text,,,Uncategorized,Default Areas
6220,5a381a8f52c57b32c0343469,CF_DNU_APPLICATIOAN,Job Requisition,,Calculated,Boolean,,,Uncategorized,Default Areas
6221,5a381a8f52c57b32c0343469,CF_DNU_Travel_Date_VM,Add Additional Job Event,,Calculated,Date,,,Uncategorized,Default Areas
6222,5a381a8f52c57b32c0343469,CF_INT_TT_IA_EFF_DATE_VM,Worker,,Calculated,Single instance,Action Event,,Uncategorized,Default Areas
6223,5a381a8f52c57b32c0343469,CF_INT_TT_IA_ESI_Approval_no_VM,Worker,,Calculated,Single instance,Action Event,,Uncategorized,Default Areas
6224,5a381a8f52c57b32c0343469,CF_INT_TT_IA_Formate_Date_EFF_DATE_VM,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6225,5a381a8f52c57b32c0343469,CF_INT_TT_IA_LOCATION_VM,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6226,5a381a8f52c57b32c0343469,CF_INT_TT_IA_Location_VM,Worker,,Calculated,Single instance,Location,,Uncategorized,Default Areas
6227,5a381a8f52c57b32c0343469,CF_INT_TT_IA_LRV_Approval_no_VM,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6228,5a381a8f52c57b32c0343469,CF_INT_TT_IA_LRV_EFF_DATE_VM,Worker,,Calculated,Date,,,Uncategorized,Default Areas
6229,5a381a8f52c57b32c0343469,CF_INT_TT_T/F_VM,Action Event,,Calculated,Boolean,,,Uncategorized,Default Areas
6230,5a381a8f52c57b32c0343469,CF_Last Company,"Job Applications, Prospects and Referrals",,Calculated - Report Specific,Single instance,Company,,Uncategorized,Default Areas
6231,5a381a8f52c57b32c0343469,CF_TT01_Workday_To_TravelAdvisor_ESI_Approval_NO,Worker,,Calculated,Single instance,Action Event,,Uncategorized,Default Areas
6232,5a381a8f52c57b32c0343469,CF_TT01_Workday_To_TravelAdvisor_ESI_IA_EFF_DATE,Worker,,Calculated,Single instance,Action Event,,Uncategorized,Default Areas
6233,5a381a8f52c57b32c0343469,CF_TT01_Workday_To_TravelAdvisor_Formate_Date_IA_EFF_DATE,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6234,5a381a8f52c57b32c0343469,CF_TT01_Workday_To_TravelAdvisor_LRV_Approval_No,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6235,5a381a8f52c57b32c0343469,CF_TT01_Workday_To_TravelAdvisor_LRV_IA_EFF_DATE,Worker,,Calculated,Date,,,Uncategorized,Default Areas
6236,5a381a8f52c57b32c0343469,CF_TT01_Workday_To_TravelAdvisor_T/F_IA_EFF_DATE,Action Event,,Calculated,Boolean,,,Uncategorized,Default Areas
6237,5a381a8f52c57b32c0343469,CF-Action Event-T/F Hire Event,Action Event,,Calculated,Boolean,,,Uncategorized,Default Areas
6238,5a381a8f52c57b32c0343469,CF - ASTRO - Position - Position Management - ESI- DESCR,Position - Position Management,,Calculated,Single instance,Position Related Snapshot Interface,,Uncategorized,Default Areas
6239,5a381a8f52c57b32c0343469,CF - ASTRO - Position - Position Management - EVAL - DESCR,Position - Position Management,,Calculated,Text,,,Uncategorized,Default Areas
6240,5a381a8f52c57b32c0343469,CF - ASTRO - Position - Position Management -LRV- DESCR,Position - Position Management,,Calculated,Text,,,Uncategorized,Default Areas
6241,5a381a8f52c57b32c0343469,CF - ASTRO - Position - Position Management - T/F - DESCR,Position - Position Management,,Calculated,Boolean,,,Uncategorized,Default Areas
6242,5a381a8f52c57b32c0343469,CF- BP Event,Event,,Calculated,Multi-instance,Workflow Step,,Uncategorized,Default Areas
6243,5a381a8f52c57b32c0343469,CF CC Bank Account Amount as of Accounting Date for Journal Lines,Journal Line,,Calculated - Report Specific,Currency,,"Reporting Currency

Translation Currency",Uncategorized,Default Areas
6244,5a381a8f52c57b32c0343469,CF CC Bank Account Amount as of Accounting Date for Journal Lines,Journal Line,,Calculated - Report Specific,Currency,,Reporting Currency,Uncategorized,Default Areas
6245,5a381a8f52c57b32c0343469,CF CC Bank Account Amount as of Accounting Date for Journal Lines,Journal Line,,Calculated - Report Specific,Currency,,Reporting Currency,Uncategorized,Default Areas
6246,5a381a8f52c57b32c0343469,CF CC Expense Payment Transaction,Expense Payment,,Calculated - Report Specific,Currency,,,Uncategorized,Default Areas
6247,5a381a8f52c57b32c0343469,CF CC Payment Amount for Reporting Transaction Translated,Customer Payment,,Calculated - Report Specific,Currency,,,Uncategorized,Default Areas
6248,5a381a8f52c57b32c0343469,CF CC Supplier Payment Tramsaction Amount Signed Translated,Supplier Payment,,Calculated - Report Specific,Currency,,,Uncategorized,Default Areas
6249,5a381a8f52c57b32c0343469,CF CC Supplier Payment Tramsaction Amount Signed Translated,Supplier Payment,,Calculated - Report Specific,Currency,,,Uncategorized,Default Areas
6250,5a381a8f52c57b32c0343469,CFDA Description,Award Proposal,The Catalog of Federal Domestic Assistance description for the award proposal.,Workday Delivered,Text,,,Description & Memos,Default Areas
6251,5a381a8f52c57b32c0343469,CFDA Description,Award Abstract,The description of the CFDA for the award.,Workday Delivered,Text,,,Description & Memos,Default Areas
6252,5a381a8f52c57b32c0343469,CFDA Description for Award Line,Contract Line,The CFDA Description for the award line.,Workday Delivered,Text,,,Award Line,Default Areas
6253,5a381a8f52c57b32c0343469,CFDA for Award,Financial Line,CFDA for the Award for the Grant work tag,Workday Delivered,Single instance,Catalog of Federal Domestic Assistance,,Award,Default Areas
6254,5a381a8f52c57b32c0343469,CFDA for Award,Award Abstract,The CFDA for the award.,Workday Delivered,Single instance,Catalog of Federal Domestic Assistance,,Award,Default Areas
6255,5a381a8f52c57b32c0343469,CFDA for Award Line,Financial Line,The CFDA for the Award Line,Workday Delivered,Single instance,Catalog of Federal Domestic Assistance,,Award,Default Areas
6256,5a381a8f52c57b32c0343469,CFDA for Award Line,Contract Line,The CFDA for the award line.,Workday Delivered,Single instance,Catalog of Federal Domestic Assistance,,Award Line,Default Areas
6257,5a381a8f52c57b32c0343469,CFDA Matches on Award Header and Line,Contract Line,Returns true if the CFDA from award header is the same as CFDA from award line.,Workday Delivered,Boolean,,,Contract Line,Default Areas
6258,5a381a8f52c57b32c0343469,CFDA Number,Award Proposal,The Catalog of Federal Domestic Assistance program reference number for the award proposal.,Workday Delivered,Text,,,Award Proposal,Default Areas
6259,5a381a8f52c57b32c0343469,CFDA Number,Award Abstract,The number of the CFDA for the award.,Workday Delivered,Text,,,Award,Default Areas
6260,5a381a8f52c57b32c0343469,CFDA Number for Award Line,Contract Line,The CFDA number for the award line.,Workday Delivered,Text,,,Award Line,Default Areas
6261,5a381a8f52c57b32c0343469,CF DMO DS - Extract Single Instance - Worker - Pay Group Country,Worker,,Calculated,Single instance,,,,
6262,5a381a8f52c57b32c0343469,CF-Emergency,Worker,,Calculated,Multi-instance,Internet Email Address,,Uncategorized,Default Areas
6263,5a381a8f52c57b32c0343469,Cf - ESI - Close Position,Position - Position Management,,Calculated,Single instance,Position Related Snapshot Interface,,Uncategorized,Default Areas
6264,5a381a8f52c57b32c0343469,CF  - events since yesterday,Integration Event (Abstract),,Calculated - Report Specific,Multi-instance,Integration Event (Abstract),,Uncategorized,Default Areas
6265,5a381a8f52c57b32c0343469,Cf for start date of school,"Job Applications, Prospects and Referrals",,Calculated - Report Specific,Multi-instance,Education,,Uncategorized,Default Areas
6266,5a381a8f52c57b32c0343469,CF - int event - is recent,Integration Event (Abstract),,Calculated,Boolean,,,Uncategorized,Default Areas
6267,5a381a8f52c57b32c0343469,CF - Int - Location - Concatenate text -Location - RM,Location,,Calculated,Text,,,Uncategorized,Default Areas
6268,5a381a8f52c57b32c0343469,CF - INT - Location - Text const - Plus sign,Location,,Calculated,Text,,,Uncategorized,Default Areas
6269,5a381a8f52c57b32c0343469,Cf - Is Close Position,Position Related Snapshot Interface,,Calculated,Boolean,,,Uncategorized,Default Areas
6270,5a381a8f52c57b32c0343469,CF LRV Accounting Date for Deposit for Customer Payment,Customer Payment,,Calculated,Date,,,Uncategorized,Default Areas
6271,5a381a8f52c57b32c0343469,CF-LRV-Accounting Date of Journal Reversal,Journal Line,,Calculated - Report Specific,Date,,,Uncategorized,Default Areas
6272,5a381a8f52c57b32c0343469,CF-LRV-Accounting Date of Journal Reversal,Journal Line,,Calculated - Report Specific,Date,,,Uncategorized,Default Areas
6273,5a381a8f52c57b32c0343469,CF LRV IA,Worker,,Calculated,Date,,,Uncategorized,Default Areas
6274,5a381a8f52c57b32c0343469,CF - LRV - Is Close Position,Position Related Snapshot Interface,,Calculated,Single instance,Event Classification Subcategory,,Uncategorized,Default Areas
6275,5a381a8f52c57b32c0343469,CF-LRV-Journal Entry-Reversal Accounting Date,Journal Entry,,Calculated,Date,,,Uncategorized,Default Areas
6276,5a381a8f52c57b32c0343469,CF - LRV - Part of Job Requisition Business Process,Event,,Calculated,Multi-instance,Staff,,Uncategorized,Default Areas
6277,5a381a8f52c57b32c0343469,CF LRV Recon Status of Deposit to Customer Payment,Customer Payment,,Calculated - Report Specific,Single instance,Reconciliation Status,,Uncategorized,Default Areas
6278,5a381a8f52c57b32c0343469,CF - LRV - User,Integration Message,,Calculated - Report Specific,Single instance,Person,,Uncategorized,Default Areas
6279,5a381a8f52c57b32c0343469,CF-Manager(ED),Worker,,Calculated,Multi-instance,Worker,End Date,Uncategorized,Default Areas
6280,5a381a8f52c57b32c0343469,CF-Manager (SD),Worker,,Calculated,Multi-instance,Worker,Start Date,Uncategorized,Default Areas
6281,5a381a8f52c57b32c0343469,CF-Manager Change,Worker,,Calculated,Boolean,,"End Date

Start Date",Uncategorized,Default Areas
6282,5a381a8f52c57b32c0343469,CF-Pay Group Test01,Integration Event (Abstract),,Calculated,Text,,,Uncategorized,Default Areas
6283,5a381a8f52c57b32c0343469,CF-PaymentEl,Worker,,Calculated - Report Specific,Multi-instance,Payment Election,,Uncategorized,Default Areas
6284,5a381a8f52c57b32c0343469,CF-Position-Close-Position,Position Change Event,,Calculated,Boolean,,,Uncategorized,Default Areas
6285,5a381a8f52c57b32c0343469,"CF-Text Constant ""Hire""",Worker,,Calculated,Text,,,Uncategorized,Default Areas
6286,5a381a8f52c57b32c0343469,CF - Text Constant - Scheduled Test,Global,,Calculated,Text,,,Uncategorized,Default Areas
6287,5a381a8f52c57b32c0343469,CF - Worker - Additional Job Cost center,Worker,,Calculated,Multi-instance,Staff,,Uncategorized,Default Areas
6288,5a381a8f52c57b32c0343469,CF - Worker - CT - COST CENTER PRIMARY POSITION,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6289,5a381a8f52c57b32c0343469,CF - Worker - day First,Worker,,Calculated,Date,,Prompt - Date 2,Uncategorized,Default Areas
6290,5a381a8f52c57b32c0343469,CF - Worker -ESI - Additional Job Cost center,Worker,,Calculated,Single instance,Position,,Uncategorized,Default Areas
6291,5a381a8f52c57b32c0343469,CF -Worker - ESI Worker History - Hire Event,Worker,,Calculated,Single instance,Action Event,,Uncategorized,Default Areas
6292,5a381a8f52c57b32c0343469,CF -Worker - EVAL - Worker Action type,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6293,5a381a8f52c57b32c0343469,CF - Worker Legal Name,Action Event,,Calculated,Single instance,Global Name Interface,,Uncategorized,Default Areas
6294,5a381a8f52c57b32c0343469,CF - Worker -LRV - Additional Job Cost center,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6295,5a381a8f52c57b32c0343469,CF - Worker - LRV - COST CENTER CODE,Worker,,Calculated,Text,,,Uncategorized,Default Areas
6296,5a381a8f52c57b32c0343469,CF - Worker - LRV - Effect Date Hire,Worker,,Calculated,Date,,,Uncategorized,Default Areas
6297,5a381a8f52c57b32c0343469,CF -Worker - On ESI Worker -T/F - Hire Event,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
6298,5a381a8f52c57b32c0343469,CF - Worker Primary Home Address,Action Event,,Calculated,Single instance,Address,,Uncategorized,Default Areas
6299,5a381a8f52c57b32c0343469,CF - Worker Primary Phone Number,Action Event,,Calculated,Single instance,Phone Data,,Uncategorized,Default Areas
6300,5a381a8f52c57b32c0343469,Chairholders,Named Professorship,Returns all Appointees who have ever been associated with the Professorship regardless of the effective date.,Workday Delivered,Multi-instance,Academic Appointee,,Named Professorships,Default Areas
6301,5a381a8f52c57b32c0343469,Change Contact Information Business Process,Action Event,The Change Contact Information business process.  This is blank if the business process is not a Change Contact Information business process.,Workday Delivered,Self referencing instance,Contact Information,,Contact,Default Areas
6302,5a381a8f52c57b32c0343469,Changed Attribute,Audit Entry Attribute,The attribute that changed,Workday Delivered,Single instance,Attribute,,Uncategorized,Default Areas
6303,5a381a8f52c57b32c0343469,Changed Between Dates,What's New Item,What's New Item was created or updated by a help writer in the specified date range.,Workday Delivered,Boolean,,"End Date

Start Date",Date or Time Period,Default Areas
6304,5a381a8f52c57b32c0343469,Changed by,Update Event,Returns the person or business process that initiated the change.,Workday Delivered,Single instance,Status Change Initiator,,"Business Process

System",Default Areas
6305,5a381a8f52c57b32c0343469,"Changed by Form I-9, Data Source Filter",Global Identifier,,Workday Delivered,Single instance,Form I-9,,Uncategorized,Data Source Filter (Internal)
6306,5a381a8f52c57b32c0343469,Changed in the Last 2 Months,Workday Account,,Calculated,Text,,,Uncategorized,Default Areas
6307,5a381a8f52c57b32c0343469,Changed On,Update Event,Returns the date and time of the transaction,Workday Delivered,Date,,,System,Default Areas
6308,5a381a8f52c57b32c0343469,Changed Relationship,Audit Entry Relationship,The reference that changed,Workday Delivered,Single instance,Relationship,,Uncategorized,Default Areas
6309,5a381a8f52c57b32c0343469,Change Emergency Contact Business Process,Action Event,Change Emergency Contacts Business Process. This is blank if the business process is not a Change Emergency Contact business process.,Workday Delivered,Self referencing instance,Emergency Contact Event,,Contact,Default Areas
6310,5a381a8f52c57b32c0343469,Change Indicator,Benefit Change,"Returns the values of No Change, Change in Election, Newly Waived, Newly Elected, No Longer Eligible, or Change in Plan.  No Change will be returned if there was no change between current and previous elections.  Change in Election will be returned if there was a change in coverage or dependents between current and previous elections.  Newly Waived will be returned if the worker is newly eligible for the benefit coverage type and they waived all plans within the benefit coverage type.  Newly Elected will be returned if the worker is newly eligible for the benefit coverage type and they elected a plan within the benefit coverage type.  No Longer Eligible will be returned if the worker was previously eligible for the benefit coverage type, but they are no longer eligible for it as of their last event date.  Change in Plan will be returned if the worker changed the benefit plan they enrolled in between current and previous elections.",Workday Delivered,Single instance,Benefit Change Indicator,,Benefits,Default Areas
6311,5a381a8f52c57b32c0343469,Change Job Event for Student,Student Employment Eligibility Event,The change job event for a student employee.,Workday Delivered,Single instance,Change Job,,Student Staffing,Default Areas
6312,5a381a8f52c57b32c0343469,Change Job Reason,Change Job,Returns the reason used in a Change Job business process.,Workday Delivered,Single instance,Event Classification Subcategory,,Job & Position,Default Areas
6313,5a381a8f52c57b32c0343469,Change Job Type,Staffing Event,"The Change Job Type for the staffing business process.  For Change Job business processes, the type is driven by the reason field (labeled ""Why are you making this change?"").  For business processes for which this field is not meaningful, no value is returned.",Workday Delivered,Single instance,Change Job Type,,Business Process,Default Areas
6314,5a381a8f52c57b32c0343469,Change Made,Ledger Account Summary History,The Task which was used to make the change,Workday Delivered,Single instance,Ledger Account Summary Snapshot Task,,Uncategorized,Default Areas
6315,5a381a8f52c57b32c0343469,Change of City,Contact Information Event,Returns true if the city is changed for the primary address in the business process.  Returns false if the business process did not change a primary address.,Workday Delivered,Boolean,,,Address & Phone,Default Areas
6316,5a381a8f52c57b32c0343469,Change of Country,Contact Information Event,Returns true if the country is changed for the primary address in the business process.  Returns false if the business process did not change a primary address.,Workday Delivered,Boolean,,,Address & Phone,Default Areas
6317,5a381a8f52c57b32c0343469,Change of Country,Legal Name Change Event,Returns true if the country is changed in the name change business process.,Workday Delivered,Boolean,,,Name,Default Areas
6318,5a381a8f52c57b32c0343469,Change of Postal Code,Contact Information Event,Returns true if the postal code is changed for the primary address in the business process.  Returns false if the business process did not change a primary address.,Workday Delivered,Boolean,,,Address & Phone,Default Areas
6319,5a381a8f52c57b32c0343469,Change of State,Contact Information Event,Returns true if the state is changed in the primary address of the business process.  Returns false if the business process did not change a primary address.,Workday Delivered,Boolean,,,Address & Phone,Default Areas
6320,5a381a8f52c57b32c0343469,Change Order Creation Date,Purchase Order Change Order,Change Order Creation Date for Purchase Orders,Workday Delivered,Date,,,Purchase Order Change Order,Default Areas
6321,5a381a8f52c57b32c0343469,Change Order Event Records,Purchase Order,Returns the change order events for all change orders associated to the purchase order,Workday Delivered,Multi-instance,Event Record,,Purchase Order,Default Areas
6322,5a381a8f52c57b32c0343469,Change Order has added lines,Purchase Order Change Order,Returns true if the change order has added lines.,Workday Delivered,Boolean,,,Purchase Order Change Order,Default Areas
6323,5a381a8f52c57b32c0343469,Change Order is for Contingent Worker Purchase Order,Purchase Order Change Order,Returns true if the change order is for a contingent worker purchase order.,Workday Delivered,Boolean,,,Purchase Order Change Order,Default Areas
6324,5a381a8f52c57b32c0343469,Change Order Notes,Customer Contract Line,The Change Order Notes for the Contract Line.,Workday Delivered,Text,,,Description & Memos,Default Areas
6325,5a381a8f52c57b32c0343469,Change Order Total Amount in USD,Purchase Order Change Order,,Calculated,Currency,,,Amount,Default Areas
6326,5a381a8f52c57b32c0343469,Change Order total greater than PO total,Purchase Order Change Order,Returns true if the change order total is greater than the PO total.,Workday Delivered,Boolean,,,Purchase Order Change Order,Default Areas
6327,5a381a8f52c57b32c0343469,Change Order Type,Customer Contract Line,Change Order Type for the contract line.,Workday Delivered,Multi-instance,Contract Amendment Type,,Customer Contract Line,Default Areas
6328,5a381a8f52c57b32c0343469,Change Reason,Accounting Adjustment Line,Returns the Change Reason Code for the Accounting Adjustment Line.,Workday Delivered,Multi-instance,Accounting Adjustment Change Reason Code,,Accounting Adjustment,Default Areas
6329,5a381a8f52c57b32c0343469,Change Reason Code,Effort Certification Line,Returns the Reason Code entered when the Effort Certified was modified.,Workday Delivered,Single instance,Effort Certification Change Reason Code,,Effort Certification,Default Areas
6330,5a381a8f52c57b32c0343469,Change Status,Contract Line,"Change Status for the amendment contract line. Returns New, Changed or No Change.",Workday Delivered,Single instance,Document Status,,Status,Default Areas
6331,5a381a8f52c57b32c0343469,Changes to Alternate Names,Supplier Change Info Lite,Returns True if there are any changes to Alternate Names for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6332,5a381a8f52c57b32c0343469,Changes to Attachments,Supplier Change Info Lite,Returns True if there are any changes to Attachments for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6333,5a381a8f52c57b32c0343469,Changes to Classifications,Supplier Change Info Lite,Returns True if there are any changes to Classifications for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6334,5a381a8f52c57b32c0343469,Changes to Contact Information,Supplier Change Info Lite,Returns True if there are any changes to Contact Information for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6335,5a381a8f52c57b32c0343469,Changes to Contingent Worker Options,Supplier Change Info Lite,Returns True if there are any changes to Contingent Worker Options for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6336,5a381a8f52c57b32c0343469,Changes to Payment Details,Supplier Change Info Lite,Returns True if there are any changes to Payment Details for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6337,5a381a8f52c57b32c0343469,Changes to Procurement Options,Supplier Change Info Lite,Returns True if there are any changes to Procurement Options for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6338,5a381a8f52c57b32c0343469,Changes to Settlement Bank Account,Supplier Change Info Lite,Returns True if there are any changes to Settlement Bank Account information for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6339,5a381a8f52c57b32c0343469,Changes to Supplier and Tax Details,Supplier Change Info Lite,Returns True if there are any changes to Supplier and Tax Details for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6340,5a381a8f52c57b32c0343469,Changes to Supplier Hierarchy,Supplier Change Info Lite,Returns True if there are any changes to Supplier Hierarchy assignments for the Supplier.,Workday Delivered,Boolean,,,Suppliers,Default Areas
6341,5a381a8f52c57b32c0343469,Change Type,Update Event,"Returns the type of transaction, such as organizational change.",Workday Delivered,Text,,,System,Default Areas
6342,5a381a8f52c57b32c0343469,Channel,Payroll Result Line,The value associated with custom worktag 3.,Workday Delivered,Single instance,Channel,,Payroll,Default Areas
6343,5a381a8f52c57b32c0343469,Channel,Payroll Input,The value associated with custom worktag #3.,Workday Delivered,Single instance,Channel,,Payroll,Default Areas
6344,5a381a8f52c57b32c0343469,Channel,Taggable,Worktag 3 User Defined Worktag,Workday Delivered,Single instance,Channel,,"Worktags - All Functional Areas

Worktags - Financials

Worktags - HCM / Headcount Planning

Worktags - Payroll

Worktags - Student

Worktags - Time Tracking",Default Areas
6345,5a381a8f52c57b32c0343469,Channel for Transaction,Cash Forecast Transaction,"Returns Custom Worktag 3 pertaining to the drillable transaction, component, or accumulation.",Workday Delivered,Single instance,Channel,,Worktags - All Functional Areas,Drill Down (Internal)
6346,5a381a8f52c57b32c0343469,Channel from Document Header Worktags,Taggable Document Header,Worktag 3 User Defined Worktag,Workday Delivered,Single instance,Channel,,Worktags - All Functional Areas,Default Areas
6347,5a381a8f52c57b32c0343469,Channels,Notification Event,Returns the channels a notification was sent via.,Workday Delivered,Multi-instance,Notification Channel Group,,Uncategorized,Default Areas
6348,5a381a8f52c57b32c0343469,Channels,Scheduled Distribution,The delivery channels configured for this distribution,Workday Delivered,Multi-instance,Notification Configuration,,Scheduled Distributions,Default Areas
6349,5a381a8f52c57b32c0343469,Chargeable Repeat Units by Course,Student Period Record,Retrieves chargeable units for repeated Course attempts that a Student is registered for.,Workday Delivered,Numeric,,,Student Financials,Calculation Engine (Payroll/Absence)
