recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
20498,5a381a8f52c57b32c0343469,Legal Name - Last,External Committee Member,Returns the external committee member's legal last or family name.,Workday Delivered,Text,,,Name,Default Areas
20499,5a381a8f52c57b32c0343469,Legal Name - Last Name,Worker,The worker's legal family name.,Workday Delivered,Text,,,Name,Default Areas
20500,5a381a8f52c57b32c0343469,Legal Name - Last Name,Related Person for Worker,The person's legal family name.,Workday Delivered,Text,,,Name,Default Areas
20501,5a381a8f52c57b32c0343469,Legal Name - Last Name,Pre-Hire,The pre-hire's legal family name.,Workday Delivered,Text,,,Name,Default Areas
20502,5a381a8f52c57b32c0343469,Legal Name - Last Name,Academic Affiliate,The academic affilliate's legal family name.,Workday Delivered,Text,,,"Academic Affiliate

Name",Default Areas
20503,5a381a8f52c57b32c0343469,Legal Name - Last Name (Uppercase),Worker,,Calculated,Text,,,Name,Default Areas
20504,5a381a8f52c57b32c0343469,Legal Name - Middle Name,Worker,The worker's legal middle name.,Workday Delivered,Text,,,Name,Default Areas
20505,5a381a8f52c57b32c0343469,Legal Name - Middle Name,Related Person for Worker,The person's legal middle name,Workday Delivered,Text,,,Name,Default Areas
20506,5a381a8f52c57b32c0343469,Legal Name - Middle Name,Pre-Hire,The pre-hire's legal middle name.,Workday Delivered,Text,,,Name,Default Areas
20507,5a381a8f52c57b32c0343469,Legal Name - Middle Name,Academic Affiliate,The academic affiliate's legal middle name.,Workday Delivered,Text,,,"Academic Affiliate

Name",Default Areas
20508,5a381a8f52c57b32c0343469,Legal Name - Proposed,Dependent Event,The proposed legal name for the Dependent.,Workday Delivered,Text,,,Name,Default Areas
20509,5a381a8f52c57b32c0343469,Legal Name - Proposed,Beneficiary Event,The proposed legal name for the Beneficiary,Workday Delivered,Text,,,Name,Default Areas
20510,5a381a8f52c57b32c0343469,Legal Name - Salutation,Worker,The salutation from the worker's full legal name.,Workday Delivered,Text,,,Name,Default Areas
20511,5a381a8f52c57b32c0343469,Legal Name - Salutation,Related Person for Worker,The salutation from the person's legal name.,Workday Delivered,Text,,,Name,Default Areas
20512,5a381a8f52c57b32c0343469,Legal Name - Salutation,Pre-Hire,The salutation from the pre-hire's full legal name.,Workday Delivered,Text,,,Name,Default Areas
20513,5a381a8f52c57b32c0343469,Legal Name - Secondary Last Name,Worker,The  worker's legal secondary family name.,Workday Delivered,Text,,,Name,Default Areas
20514,5a381a8f52c57b32c0343469,Legal Name - Secondary Last Name,Related Person for Worker,The person's legal secondary family name,Workday Delivered,Text,,,Name,Default Areas
20515,5a381a8f52c57b32c0343469,Legal Name - Secondary Last Name,Pre-Hire,The  pre-hire's legal secondary family name.,Workday Delivered,Text,,,Name,Default Areas
20516,5a381a8f52c57b32c0343469,Legal Name - Social Suffix,Worker,The social suffix from the worker's full legal name,Workday Delivered,Text,,,Name,Default Areas
20517,5a381a8f52c57b32c0343469,Legal Name - Social Suffix,Related Person for Worker,The social suffix from the person's legal name.,Workday Delivered,Text,,,Name,Default Areas
20518,5a381a8f52c57b32c0343469,Legal Name - Social Suffix,Pre-Hire,The social suffix from the pre-hire's full legal name,Workday Delivered,Text,,,Name,Default Areas
20519,5a381a8f52c57b32c0343469,Legal Name - Title,Related Person for Worker,The title from the Person's legal name.,Workday Delivered,Text,,,Name,Default Areas
20520,5a381a8f52c57b32c0343469,Legal Name - Title,Worker,The title from the worker's legal name.,Workday Delivered,Text,,,Name,Default Areas
20521,5a381a8f52c57b32c0343469,Legal Name - Title,Pre-Hire,The title from the pre-hire's legal name.,Workday Delivered,Text,,,Name,Default Areas
20522,5a381a8f52c57b32c0343469,Leg Number,Trip Leg Details,Returns the number for the leg.,Workday Delivered,Numeric,,,Trip Leg Details,Default Areas
20523,5a381a8f52c57b32c0343469,Length,Student Program of Study Record,Program of Study Length in Weeks.,Workday Delivered,Numeric,,,Student Records,Default Areas
20524,5a381a8f52c57b32c0343469,Length,Student Period Record,Program of Study Length in Weeks. This is the Program of Study for the Student at the start of the period.,Workday Delivered,Numeric,,,Student Records,Default Areas
20525,5a381a8f52c57b32c0343469,Length of Address_rm,Worker,,Calculated,Numeric,,,Uncategorized,Default Areas
20526,5a381a8f52c57b32c0343469,Length of First Cool Off,Worker,,Calculated,Numeric,,,Uncategorized,Default Areas
20527,5a381a8f52c57b32c0343469,Length of First Cool Off is Shortest,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
20528,5a381a8f52c57b32c0343469,Length of Second Cool Off,Worker,,Calculated,Numeric,,,Uncategorized,Default Areas
20529,5a381a8f52c57b32c0343469,Length of Second Cool Off is Shortest,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
20530,5a381a8f52c57b32c0343469,Length of Service,Employee Severance Worksheet Event,Employee's length of service per the start date and end date defined on their Severance Package.,Workday Delivered,Text,,,Severance,Default Areas
20531,5a381a8f52c57b32c0343469,Length of Service,Former Worker,"The length of service in years, months, and days for the former worker.",Workday Delivered,Text,,,Former Worker,Default Areas
20532,5a381a8f52c57b32c0343469,Length of Service,Time Off Entry,,Calculated,Single instance,Lookup Range Band Calculated Field Related Content,,Uncategorized,Default Areas
20533,5a381a8f52c57b32c0343469,Length of Service Across All Contracts/Hires (Years),Worker,,Calculated,Numeric,,,Uncategorized,Default Areas
20534,5a381a8f52c57b32c0343469,Length of Service in Days (Notice Period),Notice Period Target,The number of days of service for the employee.,Workday Delivered,Numeric,,,"Employment

Notice Period Eligibility",Notice Periods Eligibility
20535,5a381a8f52c57b32c0343469,Length of Service in Months,Worker,The number of months of service for the worker.,Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20536,5a381a8f52c57b32c0343469,Length of Service in Months,Former Worker,Length of service for the former worker in months.,Workday Delivered,Numeric,,,Former Worker,Default Areas
20537,5a381a8f52c57b32c0343469,Length of Service in Months,Trended Workers,The months of service for the ~worker~.,Workday Delivered,Numeric,,,Metrics,Default Areas
20538,5a381a8f52c57b32c0343469,Length of Service in Months (Notice Period),Notice Period Target,The number of months of service for the employee.,Workday Delivered,Numeric,,,"Employment

Notice Period Eligibility",Notice Periods Eligibility
20539,5a381a8f52c57b32c0343469,Length of Service in Months from Benefits Service Date,Worker,"Returns the length of service, in months, from the Worker's Benefits Service Date.",Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20540,5a381a8f52c57b32c0343469,Length of Service in Months from Company Service Date,Worker,"Returns the length of service, in months, from this Worker's Company Service Date.",Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20541,5a381a8f52c57b32c0343469,Length of Service in Months from Continuous Service Date,Worker,"The number of months of service for the worker, including breaks in service.",Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20542,5a381a8f52c57b32c0343469,Length of Service in Months from Continuous Service Date (Compensation),Compensation Rule Targetable,"The number of months of service for the worker, taking into account breaks in service.",Workday Delivered,Numeric,,,"Compensation Eligibility

Employment",Compensation Eligibility
20543,5a381a8f52c57b32c0343469,Length of Service in Months from Continuous Service Date (Notice Period),Notice Period Target,"The number of months of service for the employee, including breaks in service.",Workday Delivered,Numeric,,,"Employment

Notice Period Eligibility",Notice Periods Eligibility
20544,5a381a8f52c57b32c0343469,Length of Service in Months from Hire Date,Worker,The number of months of service for the worker since the most recent hire date.,Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20545,5a381a8f52c57b32c0343469,Length of Service in Months from Hire Date (Notice Period),Notice Period Target,The employee's number of months of service since the employee's hire date.,Workday Delivered,Numeric,,,"Employment

Notice Period Eligibility",Notice Periods Eligibility
20546,5a381a8f52c57b32c0343469,Length of Service in Months from Original Hire Date,Worker,"The number of months of service for the worker, since the date when the employee was first hired.",Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20547,5a381a8f52c57b32c0343469,Length of Service in Months from Original Hire Date (Notice Period),Notice Period Target,The ~employe's~ number of months of service since the employee's hire date.,Workday Delivered,Numeric,,,"Employment

Notice Period Eligibility",Notice Periods Eligibility
20548,5a381a8f52c57b32c0343469,Length of Service in Months from Seniority Date,Worker,"The number of months of service for the worker since the seniority date if available, else since earliest hire date.",Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20549,5a381a8f52c57b32c0343469,Length of Service in Partial Years (Compensation),Compensation Rule Targetable,The years of service for the worker including a partial year represented in 2 decimals.,Workday Delivered,Numeric,,,"Compensation Eligibility

Employment",Compensation Eligibility
20550,5a381a8f52c57b32c0343469,Length of Service in Weeks (Notice Period),Notice Period Target,The number of weeks of service for the employee.,Workday Delivered,Numeric,,,"Employment

Notice Period Eligibility",Notice Periods Eligibility
20551,5a381a8f52c57b32c0343469,Length of Service in Years (Compensation),Compensation Rule Targetable,The years of service for the worker.,Workday Delivered,Numeric,,,"Compensation Eligibility

Employment",Compensation Eligibility
20552,5a381a8f52c57b32c0343469,Length of Service in Years including Partial Year,Former Worker,Length of service for former worker in years (including partial year).,Workday Delivered,Numeric,,,Former Worker,Default Areas
20553,5a381a8f52c57b32c0343469,Length of Service in Years including Partial Year,Trended Workers,The years of service for the worker including a partial year represented in 2 decimals.,Workday Delivered,Numeric,,,Metrics,Default Areas
20554,5a381a8f52c57b32c0343469,Length of Service in Years including Partial Year (Notice Period),Notice Period Target,The years of service for the employee including partial years. Represented in 2 decimals.,Workday Delivered,Numeric,,,"Employment

Notice Period Eligibility",Notice Periods Eligibility
20555,5a381a8f52c57b32c0343469,Length of Service in Years including Partial Year - Position,Worker,The years of service for the worker including partial years. Represented in 2 decimals.,Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20556,5a381a8f52c57b32c0343469,Length of Service in Years including Partial Year - Worker,Worker,The years of service for the worker including a partial year represented in 2 decimals. Values for this report field will be displayed if you have access to the worker.,Workday Delivered,Numeric,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20557,5a381a8f52c57b32c0343469,Length of Service - Position,Worker,"The worker's length of service in years, months, and days.",Workday Delivered,Text,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20558,5a381a8f52c57b32c0343469,Length of Service - Worker,Worker,"The length of service in years, months, and days for the worker. Values for this report field will be displayed if you have access to the worker.",Workday Delivered,Text,,,"Benefits Eligibility

Employment","Benefits Eligibility

Default Areas"
20559,5a381a8f52c57b32c0343469,Length of Service - Worker - By Tenure Category,Worker,"The length of service of the worker by tenure category. Examples: Less than 1 year, 1-2 years, 3-4 years. You can view values for this report field if you have access to the worker.",Workday Delivered,Single instance,Tenure Category,,Employment,Default Areas
20560,5a381a8f52c57b32c0343469,Length of Service Years Rounded Up,Worker,,Calculated,Numeric,,,Uncategorized,Default Areas
20561,5a381a8f52c57b32c0343469,Length of Third Cool Off,Worker,,Calculated,Numeric,,,Uncategorized,Default Areas
20562,5a381a8f52c57b32c0343469,Length of Third Cool Off is Shortest,Worker,,Calculated,Boolean,,,Uncategorized,Default Areas
20563,5a381a8f52c57b32c0343469,Length of Time on Succession Plan,Succession Plan Candidate,Returns the duration in either months or years that the succession candidate has been assigned to the succession plan.,Workday Delivered,Text,,,Succession,Default Areas
20564,5a381a8f52c57b32c0343469,Lesser of As of or Balance Period End Date,Payroll Result Line,Returns the lesser of As of Date or Balance Period End Date,Workday Delivered,Date,,"As Of

Balance Period for Reporting",Payroll,Data Source Filter (Internal)
20565,5a381a8f52c57b32c0343469,Lesser of As Of or Balance Period End Date Using Payment Date,Payroll Result Line,Returns the lesser of As of Date or Balance Period End Date for balance period using payment date indicator.,Workday Delivered,Date,,"As Of

Balance Period for Reporting",Payroll,Data Source Filter (Internal)
20566,5a381a8f52c57b32c0343469,Lesser of As of or Balance Period End Date Using Period End Date,Payroll Result Line,Returns the lesser of As of Date or Balance Period End Date for balance period using period end date indicator.,Workday Delivered,Date,,"As Of

Balance Period for Reporting",Payroll,Data Source Filter (Internal)
20567,5a381a8f52c57b32c0343469,Lesson Attendance Status,Lesson Tracking,The attendance status for the lesson on the learning enrollment.,Workday Delivered,Single instance,Attendance Status,,Uncategorized,Default Areas
20568,5a381a8f52c57b32c0343469,Lesson Completion Date,Lesson Tracking,The completion date of the lesson in the learning course enrollment.,Workday Delivered,Date,,,Uncategorized,Default Areas
20569,5a381a8f52c57b32c0343469,Lesson Completion Status,Lesson Tracking,The completion status of the lesson in the learning course enrollment.,Workday Delivered,Single instance,Completion Status,,Uncategorized,Default Areas
20570,5a381a8f52c57b32c0343469,Lesson Grade,Lesson Tracking,The grade for a lesson on the learning enrollment.,Workday Delivered,Multi-instance,Learning Grade,,Uncategorized,Default Areas
20571,5a381a8f52c57b32c0343469,Lessons,Learning Course,The lessons of the course.,Workday Delivered,Multi-instance,Course Lesson,,Uncategorized,Default Areas
20572,5a381a8f52c57b32c0343469,Lesson Score,Lesson Tracking,The score for a lesson on the learning enrollment.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
20573,5a381a8f52c57b32c0343469,Lesson Title,Lesson Tracking,The title of the lesson.,Workday Delivered,Text,,,Uncategorized,Default Areas
20574,5a381a8f52c57b32c0343469,Lesson Tracking,Learning Enrollment,Enables completion-tracking reporting at the Lesson business-object level for learning course enrollments.,Workday Delivered,Multi-instance,Lesson Tracking,,Uncategorized,Default Areas
20575,5a381a8f52c57b32c0343469,Lesson Type,Lesson Tracking,The type of lesson within the learning course.,Workday Delivered,Single instance,Learning Course Content Type,,Uncategorized,Default Areas
20576,5a381a8f52c57b32c0343469,Less Than Half Time Pell Cost of Attendance,Student Cost Item,Less Than Half Time Pell Cost of Attendance for a Student Cost Item,Workday Delivered,Boolean,,,Financial Aid,Default Areas
20577,5a381a8f52c57b32c0343469,Letter Of Credit,Award Abstract,The Letter of Credit for the Award.,Workday Delivered,Single instance,Letter Of Credit,,Letter Of Credit,Default Areas
20578,5a381a8f52c57b32c0343469,Letter Of Credit,Letter of Credit Draw Down Line,The Letter of Credit of the Letter of Credit Draw Down Line.,Workday Delivered,Single instance,Letter Of Credit,,Letter of Credit Draw Down Line,Default Areas
20579,5a381a8f52c57b32c0343469,Letter Of Credit,Cost Reimbursable Spend Line,Returns Letter of Credit associated with Cost Reimbursable Spend Line.,Workday Delivered,Multi-instance,Letter Of Credit,,Uncategorized,Default Areas
20580,5a381a8f52c57b32c0343469,Letter of Credit Currency,Letter of Credit Draw Down Line,The Letter of Credit Currency of the Letter of Credit Draw Down Line.,Workday Delivered,Single instance,Currency,,Amount,Default Areas
20581,5a381a8f52c57b32c0343469,Letter of Credit Document ID,Award Abstract,The Letter of Credit Document ID associated with the Award.,Workday Delivered,Text,,,Name or Identifier,Default Areas
20582,5a381a8f52c57b32c0343469,Letter of Credit Draw Down Currency,Letter of Credit Draw Down,The currency for the letter of credit draw down.,Workday Delivered,Single instance,Currency,,Amount,Default Areas
20583,5a381a8f52c57b32c0343469,Letter of Credit Draw Down Date,Letter of Credit Draw Down,The date of the letter of credit draw down.,Workday Delivered,Date,,,Date or Time Period,Default Areas
20584,5a381a8f52c57b32c0343469,Letter of Credit Draw Down for Letter of Credit Draw Down Line,Letter of Credit Draw Down Line,The letter of credit draw down for the letter of credit draw down line.,Workday Delivered,Single instance,Letter of Credit Draw Down,,Letter of Credit Draw Down Line,Default Areas
20585,5a381a8f52c57b32c0343469,Letter of Credit Draw Down Line Object,Letter of Credit Draw Down Line,Identifies the Letter of Credit Draw Down Line and allows you to drill into the details and access related actions.,Workday Delivered,Self referencing instance,Letter of Credit Draw Down Line,,Letter of Credit Draw Down Line,Default Areas
20586,5a381a8f52c57b32c0343469,Letter of Credit Draw Down Lines,Cost Reimbursable Spend Line,The Letter of Credit Draw Down Lines for the Cost Reimburable Transaction Line.,Workday Delivered,Multi-instance,Letter of Credit Draw Down Line,,Cost Reimbursable Transaction Line,Default Areas
20587,5a381a8f52c57b32c0343469,Letter of Credit Draw Down Object,Letter of Credit Draw Down,Identifies the letter of credit draw down and allows you to drill into the details and access related actions.,Workday Delivered,Self referencing instance,Letter of Credit Draw Down,,Letter of Credit Draw Down,Default Areas
20588,5a381a8f52c57b32c0343469,Letter of Credit Draw Down Payment,Letter of Credit Draw Down,The payment for the letter of credit draw down.,Workday Delivered,Multi-instance,Customer Payment for Invoices,,Letter of Credit Draw Down,Default Areas
20589,5a381a8f52c57b32c0343469,Letter of Credit Draw Down Status,Letter of Credit Draw Down,"Returns either Draft, In Progress, Approved (Awaiting Draw), Approved (Paid) or Complete.",Workday Delivered,Single instance,Document Status,,Status,Default Areas
20590,5a381a8f52c57b32c0343469,Letter of Credit for Award,Financial Line,Letter of Credit for the Award for the Grant work tag,Workday Delivered,Single instance,Letter Of Credit,,Award,Default Areas
20591,5a381a8f52c57b32c0343469,Letter of Credit for Cost Reimbursable Spend Lines RDS Filter,Cost Reimbursable Spend Line,,Workday Delivered,Single instance,Letter Of Credit,Letter Of Credit,Uncategorized,Data Source Filter (Internal)
20592,5a381a8f52c57b32c0343469,Letter of Credit Name,Letter Of Credit,The name of the Letter of Credit.,Workday Delivered,Text,,,Name or Identifier,Default Areas
20593,5a381a8f52c57b32c0343469,Letter of Credit Object,Letter Of Credit,Identifies the Letter of Credit and allows you to drill into the details and access related actions.,Workday Delivered,Self referencing instance,Letter Of Credit,,Letter Of Credit,Default Areas
20594,5a381a8f52c57b32c0343469,Level,Educational Institution,Educational Institution Type of an Educational Institution.,Workday Delivered,Single instance,Level,,Academic,Default Areas
20595,5a381a8f52c57b32c0343469,Level 01 from the Top,Organization,The organization at the top level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20596,5a381a8f52c57b32c0343469,Level 02 from the Top,Organization,The organization at the second level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20597,5a381a8f52c57b32c0343469,Level 03 from the Top,Organization,The organization at the third level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20598,5a381a8f52c57b32c0343469,Level 03 Orgs Managed by Current Worker,Organization,,Calculated,Boolean,,,Uncategorized,Default Areas
20599,5a381a8f52c57b32c0343469,Level 04 from the Top,Organization,The organization at the fourth level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20600,5a381a8f52c57b32c0343469,Level 05 from the Top,Organization,The organization at the fifth level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20601,5a381a8f52c57b32c0343469,Level 06 from the Top,Organization,The organization at the sixth level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20602,5a381a8f52c57b32c0343469,Level 07 from the Top,Organization,The organization at the seventh level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20603,5a381a8f52c57b32c0343469,Level 08 from the Top,Organization,The organization at the eighth level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20604,5a381a8f52c57b32c0343469,Level 09 from the Top,Organization,The organization at the ninth level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20605,5a381a8f52c57b32c0343469,Level 10 from the Top,Organization,The organization at the tenth level of the organization hierarchy.,Workday Delivered,Single instance,Organization,,Organization,Default Areas
20606,5a381a8f52c57b32c0343469,Level 1 Grouping Pay Component Group parm,Payroll Result Line,"Returns value entered in ""Level 1 Grouping Pay Component Group"" parm",Workday Delivered,Multi-instance,Pay Component Group (Workday Owned),Summary Group 1,Payroll,Data Source Filter (Internal)
20607,5a381a8f52c57b32c0343469,Level 1 Text,Worker,,Calculated,Text,,,Uncategorized,Default Areas
20608,5a381a8f52c57b32c0343469,Level 2 Grouping Pay Component Group parm,Payroll Result Line,"Returns value entered in ""Level 2 Grouping Pay Component Group"" parm",Workday Delivered,Multi-instance,Pay Component Group (Workday Owned),Summary Group 2,Payroll,Data Source Filter (Internal)
20609,5a381a8f52c57b32c0343469,Level 2 Project Hierarchy for Project,Project,,Calculated,Single instance,Project Hierarchy,,Uncategorized,Default Areas
20610,5a381a8f52c57b32c0343469,Level 2 Text,Worker,,Calculated,Text,,,Uncategorized,Default Areas
20611,5a381a8f52c57b32c0343469,Level 3 Text,Worker,,Calculated,Text,,,Uncategorized,Default Areas
20612,5a381a8f52c57b32c0343469,Level 4 Text,Worker,,Calculated,Text,,,Uncategorized,Default Areas
20613,5a381a8f52c57b32c0343469,Level Name,Hierarchy Structure Enabled,The subtype or level identifier of the hierarchy node. A node will appear as an exception if its level name does not match one of the values listed for 'Allowed by Enforcement'.,Workday Delivered,Single instance,Hierarchy Structure Constraint,,Hierarchy,Default Areas
20614,5a381a8f52c57b32c0343469,Levels within Organization,Organization,,Calculated,Numeric,,,Uncategorized,Default Areas
20615,5a381a8f52c57b32c0343469,License Class,License Identifier,The class of the license.,Workday Delivered,Text,,,IDs,Default Areas
20616,5a381a8f52c57b32c0343469,License Identifier,Student,The License Identifier for a Student Prospect,Workday Delivered,Multi-instance,License Identifier,,IDs,Default Areas
20617,5a381a8f52c57b32c0343469,License Identifier Reference ID,License Identifier,The reference ID for the License Identifier. This is the unique identifier for the License Identifier that is assigned at creation and then maintained throughout its life as it is edited.,Workday Delivered,Text,,,IDs,Default Areas
20618,5a381a8f52c57b32c0343469,License IDs - Current,Composite Identifier Event,Returns the Current License Identifiers for this Edit ID Event.,Workday Delivered,Multi-instance,License Identifier,,IDs,Default Areas
20619,5a381a8f52c57b32c0343469,License IDs - Current,License Identifier Event,Returns the Current License Identifiers for this License ID Event.,Workday Delivered,Multi-instance,License Identifier,,IDs,Default Areas
20620,5a381a8f52c57b32c0343469,License IDs - Proposed,Composite Identifier Event,Returns the License Identifiers proposed by this Edit ID Event.,Workday Delivered,Multi-instance,License Identifier,,IDs,Default Areas
20621,5a381a8f52c57b32c0343469,License IDs - Proposed,License Identifier Event,Returns the License Identifiers proposed by this License ID Event.,Workday Delivered,Multi-instance,License Identifier,,IDs,Default Areas
20622,5a381a8f52c57b32c0343469,License ID Type,License Identifier,The type of license.,Workday Delivered,Single instance,License ID Type (All),,IDs,Default Areas
20623,5a381a8f52c57b32c0343469,License ID Type - Current,License Identifier Event,"Returns the current (old) License ID Type(s) that were current at the time of this License Identifier event. If the person has multiple License IDs at the time of the event, this will be a list of all License ID Types for the person.",Workday Delivered,Multi-instance,License ID Type,,IDs,Default Areas
20624,5a381a8f52c57b32c0343469,License ID Type - Proposed,License Identifier Event,"Returns the proposed (new) License ID Type(s) for this License Identifier event. If the person will have multiple License IDs upon completion of the event, this will be a list of all unique License ID Types they will have.",Workday Delivered,Multi-instance,License ID Type,,IDs,Default Areas
20625,5a381a8f52c57b32c0343469,License ID Types (Employment Eligibility),Student Employment,The student's current license ID types.,Workday Delivered,Multi-instance,License ID Type,,Student Staffing,Student Employment Eligibility Rules
20626,5a381a8f52c57b32c0343469,License Number,License Identifier,The license number of the license.,Workday Delivered,Text,,,IDs,Default Areas
20627,5a381a8f52c57b32c0343469,License Plate,Advanced Ship Notice,The License Plate Number on Advanced Ship Notice,Workday Delivered,Text,,,Advanced Ship Notice,Default Areas
20628,5a381a8f52c57b32c0343469,Licenses,Worker,Contains the licenses for the worker (e.g. driver's license).,Workday Delivered,Multi-instance,License Identifier,,IDs,Default Areas
20629,5a381a8f52c57b32c0343469,Licenses Displayed With ID Only,Worker,Contains the licenses for the worker (e.g. driver's license) displayed as ID only,Workday Delivered,Multi-instance,Global Identifier,,IDs,Indexed Reporting
20630,5a381a8f52c57b32c0343469,Licenses Displayed With ID Only as Text,Worker,Contains the licenses for the worker (e.g. driver's license) displayed as ID only,Workday Delivered,Text,,,IDs,CRF/RDS (Internal)
20631,5a381a8f52c57b32c0343469,License Type = Driver's,License Identifier,,Calculated,Boolean,,,Uncategorized,Default Areas
20632,5a381a8f52c57b32c0343469,Life Change Enrollment Event Not Canceled or Rescinded,Life Change Event,The event is still live.  It has not been canceled or rescinded.,Workday Delivered,Multi-instance,Life Change Enrollment Event,,Uncategorized,Default Areas
20633,5a381a8f52c57b32c0343469,Lifetime Service,Global,,Calculated,Text,,,Uncategorized,Default Areas
20634,5a381a8f52c57b32c0343469,Limit Balance Period,Limit Interface,Limit Calculation Balance Period specified for Payroll Calculation (Earning/Deduction/Balance).,Workday Delivered,Single instance,Balance Period,,"Payroll

Time Off",Default Areas
20635,5a381a8f52c57b32c0343469,Limit Balance Period,Component Limit Detail (All),Limit Calculation Balance Period specified for Payroll Calculation (Earning/Deduction/Balance).,Workday Delivered,Single instance,Balance Period,,Payroll,Default Areas
20636,5a381a8f52c57b32c0343469,Limit Based On,Limit Interface,Limit Calculation Based specified for Payroll Calculation (Earning/Deduction/Balance).,Workday Delivered,Single instance,Application Calculation,,"Payroll

Time Off",Default Areas
20637,5a381a8f52c57b32c0343469,Limit Based On,Component Limit Detail (All),Limit Calculation Based specified for Payroll Calculation (Earning/Deduction/Balance).,Workday Delivered,Single instance,Application Calculation,,Payroll,Default Areas
20638,5a381a8f52c57b32c0343469,Limited Approval Not Allowed,Business Process Type,Returns 'Yes' if limited approval (such as approval from mobile or inline approval in the workfeed ) is not allowed.,Workday Delivered,Boolean,,,Business Process Restrictions,Default Areas
20639,5a381a8f52c57b32c0343469,Limit Override Value,Payroll Limit Override,Payroll Limit Override Value,Workday Delivered,Numeric,,,Payroll,Default Areas
20640,5a381a8f52c57b32c0343469,Limits,Multiple Limit Interface,Limits defined on the Pay Component,Workday Delivered,Multi-instance,Component Limit Detail (All),,Payroll,Default Areas
20641,5a381a8f52c57b32c0343469,Limit Value,Limit Interface,Limit Value specified for Payroll Calculation (Earning/Deduction/Balance).,Workday Delivered,Single instance,Calculation,,"Payroll

Time Off",Default Areas
20642,5a381a8f52c57b32c0343469,Limit Value,Component Limit Detail (All),Limit Value specified for Payroll Calculation (Earning/Deduction/Balance).,Workday Delivered,Single instance,Calculation,,Payroll,Default Areas
20643,5a381a8f52c57b32c0343469,Limit Value for Time Off Plans with Limits,Time Off Plan,,Calculated,Numeric,,,Uncategorized,Default Areas
20644,5a381a8f52c57b32c0343469,Line,Purchase Order Line,The line number for the purchase order line.,Workday Delivered,Numeric,,,Purchase Order,Default Areas
20645,5a381a8f52c57b32c0343469,Line,Project Subtask,Project Subtask Line Number,Workday Delivered,Numeric,,,Purchase Order,Default Areas
20646,5a381a8f52c57b32c0343469,Line Accrual Amount,Accrual Line Abstract,Accrual Amount for Accrual Line Abstract.  Used by Drill Down only.,Workday Delivered,Currency,,,Drill Down Usage (Internal),Drill Down (Internal)
20647,5a381a8f52c57b32c0343469,Line Amount,Expense Report Line,This is the amount for a expense report line.  This is used to calculate the extended amount of the expense report line.  Quantity * Amount = Extended Amount.,Workday Delivered,Currency,,,Amount,Default Areas
20648,5a381a8f52c57b32c0343469,Line Amount,Tax Declaration Line,The tax declaration line currency amount.,Workday Delivered,Currency,,,Tax Declaration,Default Areas
20649,5a381a8f52c57b32c0343469,Line Amount in Company Base Currency,Expense Report Line,This is the amount for a expense report line converted to the company base currency. This is used to calculate the extended amount of the expense report line Quantity * Amount = Extended Amount.,Workday Delivered,Currency,,,Amount,Default Areas
20650,5a381a8f52c57b32c0343469,Line Amount Paid during the Month of Ending Prompts,Supplier Invoice Line,,Calculated - Report Specific,Numeric,,End Date,Uncategorized,Default Areas
20651,5a381a8f52c57b32c0343469,Line Attachments,Expense Report Line,Returns the Attachment on the Expense Report Line or Itemization,Workday Delivered,Multi-instance,Attachment,,Attachment,Default Areas
20652,5a381a8f52c57b32c0343469,Line Billing Notes,Contract Line,Customer Contract Line Billing Notes,Workday Delivered,Text,,,Description & Memos,Default Areas
